TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,新能源综合,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-04-30,,,,,,,,,,,0.04304316173088962,,,,,,,,,,,,,,,,,,,,,,,-0.0014906828048433518,,,,-0.012668681361277695
2015-05-08,,,,,,,,,,,-0.08375764905342357,,,,,,,,,,,,,,,,,,,,,,,-0.11210965386462399,,,,0.28312723233938997
2015-05-15,,,,,,,,,,,0.2286900473520131,,,,,,,,,,,,,,,,,,,,,,,-0.5463082124046927,,,,-1.219436913652856
2015-05-22,,,,,,,,,,,0.19900260245098395,,,,,,,,,,,,,,,,,,,,,,,-0.41603201645616195,,,,-1.4088023640588365
2015-05-29,,,,,,,,,,,0.08117181250547775,,,,,,,,,,,,,,,,,,,,,,,-0.17492019337615844,,,,-0.009310777317946039
2015-06-05,,,,,,,,,,,0.000530709447375764,,,,,,,,,,,,,,,,,,,,,,,-0.00032930883978199503,,,,0.018076688791459357
2015-06-12,,,,,,,,,,,0.0016769579387973322,,,,,,,,,,,,,,,,,,,,,,,-0.1906402446745946,,,,0.009469029336110388
2015-06-19,,,,,,,,,,,-0.00011760504360206018,,,,,,,,,,,,,,,,,,,,,,,0.05250951735980214,,,,0.12174169100145124
2015-06-26,,,,,,,,,,,0.0002696267252438702,,,,,,,,,,,,,,,,,,,,,,,-0.059907616108295585,,,,0.008962198604084492
2015-07-03,,,,,,,,,,,-0.039060232498102795,,,,,,,,,,,,,,,,,,,,,,,0.22266215566909292,,,,0.05016560921020102
2015-07-10,,,,,,,,,,,0.025901206043880545,,,,,,,,,,,,,,,,,,,,,,,-0.0007376133774301653,,,,0.004069944120529482
2015-07-17,,,,,,,,,,,-0.0020110173072814957,,-0.02395894853961265,,,,,,,,,,,,,,,,,,,,,-0.03259850538888791,,,0.11841268670198418,-0.09524983605827625
2015-07-24,0.9547663706324209,,,,,,,,,,-0.7632939810426534,,-0.6180333637186137,,,,,,,,,,,,,,,,,,,,,1.1009294800452551,,,-0.04335151145663178,0.021739911706544657
2015-07-31,0.011405213507621276,,,,,,,,,,-0.008108833083768733,,0.7402671219665098,,,,,,,,,,,,,,,,,,,,,-0.11872362021996624,,,0.027678782285604355,0.11148869876831236
2015-08-07,0.001239056678139731,,,,,,,,,,-0.035607142650345855,,-0.11026088662725082,,,,,,,,,,,,,,,,,,,,,-0.5806822723037559,,,0.0013380698522694817,0.04466875791212751
2015-08-14,0.02569540306240276,,,,,,,,,,-0.042148369718725376,,0.05822740441819017,,,,,,,,,,,,,,,,,,,,,-0.017321897094181457,,,0.011821474554337394,0.0024538017741710695
2015-08-21,0.009653278359884287,,,,,,,,,,-0.024960358075226785,,-0.09016255419328859,,,,,,,,,,,,,,,,,,,,,0.05831065721069758,,,-0.017491667206352944,-0.6615386236660803
2015-08-28,,,,,,,,,,,0.006877635390576316,,,,,,,,,,,,,,,,,,,,,,,-0.22268353449197936,,,,
2015-09-02,,,,,,,,,,,0.5368124615442802,,,,,,,,,,,,,,,,,,,,,,,0.2217359083241755,,,,
2015-09-11,,,,,,,,,,,-0.005922042635202313,,,,,,,,,,,,,,,,,,,,,,,-0.019456378954706477,,,,
2015-09-18,,,,,,,,,,,-0.3916883020318944,,,,,,,,,,,,,,,,,,,,,,,-0.09045828283601315,,,,
2015-09-25,,,,,,,,,,,0.005713630391186563,,,,,,,,,,,,,,,,,,,,,,,-0.29723510267564324,,,,
2015-09-30,,,,,,,,,,,0.0004291588836617355,,,,,,,,,,,,,,,,,,,,,,,-0.07430936455266124,,,,
2015-10-09,,,,,,,,,,,1.5386182395771328,,,,,,,,,,,,,,,,,,,,,,,-0.08500911854316955,,,,
2015-10-16,,,,,,,,,,,-0.3786357764668424,,,,,,,,,,,,,,,,,,,,,,,-0.9486903914527279,,,,
2015-10-23,,,,,,,,,,,0.5048161365763997,,,,,,,,,,,,,,,,,,,,,,,-0.05139829821358079,,,,
2015-10-30,,,,,,,,,,,0.016480430350122546,,,,,,,,,,,,,,,,,,,,,,,-0.13113084148824344,,,,
2015-11-06,,,,,,,,,,,0.03826009835210289,,,,,,,,,,,,,,,,,,,,,,,-0.007960241091899816,,,,
2015-11-13,,,,,,,,,,,0.00919213403274765,,,,,,,,,,,,,,,,,,,,,,,-0.7747422842827646,,,,
2015-11-20,,,,,,,,,,,-0.23490535977353683,,,,,,,,,,,,,,,,,,,,,,,-0.12793172355967675,,,,
2015-11-27,,,,,,,,,,,0.05611104599571367,,,,,,,,,,,,,,,,,,,,,,,-0.03144116062165654,,,,
2015-12-04,,,,,,,,,,,0.2799001480213127,,,,,,,,,,,,,,,,,,,,,,,0.2372468722044359,,,,
2015-12-11,,,,,,,,,,,0.0007100566751641487,,,,,,,,,,,,,,,,,,,,,,,-0.04620528641612015,,,,
2015-12-18,,,,,,,,,,,0.03171938974490377,,,,,,,,,,,,,,,,,,,,,,,1.0311097249364416,,,,
2015-12-25,,,,,,,,,,,-0.3596441843240719,,,,,,,,,,,,,,,,,,,,,,,-0.580322121218454,,,,
2015-12-31,,,,,,,,,,,-0.03809800309557998,,,,,,,,,,,,,,,,,,,,,,,-0.03376891627247401,,,,
2016-01-08,,,,,,,,,,,-0.5916966581852562,,,,,,,,,,,,,,,,,,,,,,,0.149317694716675,,,,
2016-01-15,,,,,,,,,,,-0.0670509449664325,,,,,,,,,,,,,,,,,,,,,,,0.016056651252450378,,,,
2016-01-22,,,,,,,,,,,-1.668833355632041,,,,,,,,,,,,,,,,,,,,,,,-0.19176392525608651,,,,
2016-01-29,,,,,,,,,,,0.11656810008548468,,,,,,,,,,,,,,,,,,,,,,,-0.09468595264586127,,,,
2016-02-05,,,,,,,,,,,0.11219860445357542,,,,,,,,,,,,,,,,,,,,,,,0.8982889290540736,,,,
2016-02-19,,,,,,,,,,,0.11171518786611458,,,,,,,,,,,,,,,,,,,,,,,-0.04457688036480112,,,,
2016-02-26,,,,,,,,,,,0.055432898133064595,,,,,,,,,,,,,,,,,,,,,,,0.186060824198468,,,,
2016-03-04,,,,,,,,,,,-0.049057836163514126,,,,,,,,,,,,,,,,,,,,,,,0.28112974122338735,,,,
2016-03-11,,,,,,,,,,,-0.08454074457672636,,,,,,,,,,,,,,,,,,,,,,,-0.7360309083908703,,,,
2016-03-18,,,,,,,,,,,-0.07550092103755326,,,,,,,,,,,,,,,,,,,,,,,-0.18086356493892228,,,,
2016-03-25,,,,,,,,,,,1.2675892225093837,,,,,,,,,,,,,,,,,,,,,,,-0.9869081212264604,,,,
