TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-08-07,,,,,,,,,,-0.10221518698442231,,,,,,,,,,,,,,,,,,,,,0.11534728121655713,,,,0.002132626956019624
2015-08-14,,,,,,,,,,-0.0011055976903172238,,,,,,,,,,,,,,,,,,,,,-0.16508809950992281,,,,0.0946641643254063
2015-08-21,,,,,,,,,,-0.05230828388855331,,,,,,,,,,,,,,,,,,,,,0.7161686993157561,,,,0.00911033102584329
2015-08-28,,,,,,,,,,-0.4101729259944895,,,,,,,,,,,,,,,,,,,,,0.02287024153488455,,,,
2015-09-02,,,,,,,,,,1.0190592043517235,,,,,,,,,,,,,,,,,,,,,0.04235557773466095,,,,
2015-09-11,,,,,,,,,,-0.0009950936293420677,,,,,,,,,,,,,,,,,,,,,0.005245512810699861,,,,
2015-09-18,,,,,,,,,,0.0060717452168226275,,,,,,,,,,,,,,,,,,,,,0.013023731242015847,,,,
2015-09-25,,,,,,,,,,-0.15750353559801647,,,,,,,,,,,,,,,,,,,,,0.005892226236793628,,,,
2015-09-30,,,,,,,,,,-0.0017963543920386162,,,,,,,,,,,,,,,,,,,,,-0.012493807949023578,,,,
2015-10-09,,,,,,,,,,-0.1761039825525728,,,,,,,,,,,,,,,,,,,,,0.14144528850675694,,,,
2015-10-16,,,,,,,,,,-0.022901839389960064,,,,,,,,,,,,,,,,,,,,,-0.2417803827401066,,,,
2015-10-23,,,,,,,,,,0.009126859222487446,,,,,,,,,,,,,,,,,,,,,0.4002434689319413,,,,
2015-10-30,,,,,,,,,,-0.0023623038104899144,,,,,,,,,,,,,,,,,,,,,-0.04281890428463631,,,,
2015-11-06,,,,,,,,,,0.002715663269090682,,,,,,,,,,,,,,,,,,,,,0.04642293531387985,,,,
2015-11-13,,,,,,,,,,-0.20351259369624525,,,,,,,,,,,,,,,,,,,,,-0.15922282623998804,,,,
2015-11-20,,,,,,,,,,-3.610023516781524,,,,,,,,,,,,,,,,,,,,,-1.225180841973445,,,,
2015-11-27,,,,,,,,,,-0.00559114819269499,,,,,,,,,,,,,,,,,,,,,0.08144755458372907,,,,
2015-12-04,,,,,,,,,,0.008312371918469492,,,,,,,,,,,,,,,,,,,,,-0.06998236119722043,,,,
