TradingDay,TMT,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,生物科技,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-12-25,,,,,,,,0.08519226803513204,,,,,,,,,,,,,,,,,,0.18781099783893945,,,,
2015-12-31,,,,,,,,-0.025072633917337245,,,,,,,,,,,,,,,,,,0.0016806832522855294,,,,
2016-01-08,,,,,,,,0.677418843430102,,,,,,,,,,,,,,,,,,1.305667614573765,,,,
2016-01-15,,,,,,,,-0.007102758060493033,,,,,,,,,,,,,,,,,,0.4034748249440256,,,,
2016-01-22,,,,,,,,-0.0439693596398839,,,,,,,,,,,,,,,,,,0.0017779403047552824,,,,
2016-01-29,,,,,,,,0.020045523290604925,,,,,,,,,,,,,,,,,,0.0488296496261074,,,,
2016-02-05,,,,,,,,-0.24607481736477071,,,,,,,,,,,,,,,,,,-3.244785515932454,,,,
2016-02-19,,,,,,,,0.005766622549900676,,,,,,,,,,,,,,,,,,0.004634627922165838,,,,
2016-02-26,,,,,,,,0.5869299864668736,,,,,,,,,,,,,,,,,,0.0069656401719598825,,,,
2016-03-04,,,,,,,,0.0841072370577407,,,,,,,,,,,,,,,,,,0.0531031749240457,,,,
2016-03-11,,,,,,,,2.8720477646238343,,,,,,,,,,,,,,,,,,0.01724176802294501,,,,
2016-03-18,,,,,,,,0.12267501614068874,,,,,,,,,,,,,,,,,,-0.047344193676701736,,,,
2016-03-25,,,,,,,,-1.631939771806278,,,,,,,,,,,,,,,,,,0.43851963169946406,,,,
2017-03-17,,,,,,,-0.04656440131589888,,,,,,,,,,,,,,,-0.0745055085239835,,,,,,,,
2017-03-24,,,,,,,0.025419112442432387,-0.06120210545986578,,,,,,,,,,,,,,0.008360830530345247,,,,,,,,
2017-03-31,,,,,,,-0.00664440849941309,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,0.002180074813210333,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,,,,,,,-0.7858141154523133,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,,,,,,,0.009841169912976193,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,,,,,,,0.003622478712416663,,,,,,,,,,,,,,,,,,,,,,,
2017-05-05,,,,,,,0.7901008842871557,,,,,,,,,,,,,,,,,,,,,,,
