TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-07-03,,,,,,,,,,-0.041789026606180814,,,,,,,,,,,,,,,,,,,,,0.8713410176455687,,,,0.0008473194522387109
2015-07-10,,,,,,,,,,-0.017833182692775392,,,,,,,,,,,,,,,,,,,,,0.14332491045715015,,,,0.025851842699411945
2015-07-17,,,,,,,,,,1.524059719315848,,,,,,,,,,,,,,,,,,,,,-0.19732103785669416,,,,0.018061758198122866
2015-07-24,,,,,,,,,,0.2013749653893751,,,,,,,,,,,,,,,,,,,,,0.0013788326803967476,,,,-0.004087703241805464
2015-07-31,,,,,,,,,,-1.301619800210041,,,,,,,,,,,,,,,,,,,,,-0.23056194035980657,,,,0.22386943894710518
2015-08-07,,,,,,,,,,-0.008826328056804974,,,,,,,,,,,,,,,,,,,,,-0.0814269373095444,,,,-0.002879402457212804
2015-08-14,,,,,,,,,,-0.19290462360928115,,,,,,,,,,,,,,,,,,,,,1.093584759276203,,,,-0.19289159439942444
2015-08-21,,,,,,,,,,-0.04166029916957978,,,,,,,,,,,,,,,,,,,,,-0.0046294167176175105,,,,-0.04826845111672062
2015-08-28,,,,,,,,,,-0.03595082029762692,,,,,,,,,,,,,,,,,,,,,-0.5749863852834156,,,,
2015-09-02,,,,,,,,,,-0.0016405427988336134,,,,,,,,,,,,,,,,,,,,,0.00538217102754744,,,,
2015-09-11,,,,,,,,,,-0.09923206497061815,,,,,,,,,,,,,,,,,,,,,0.18896776442880905,,,,
2015-09-18,,,,,,,,,,0.003563766259104154,,,,,,,,,,,,,,,,,,,,,-0.4187380941644181,,,,
2015-09-25,,,,,,,,,,0.8783128473709068,,,,,,,,,,,,,,,,,,,,,-0.003993568457314557,,,,
2015-09-30,,,,,,,,,,-0.00485164067589352,,,,,,,,,,,,,,,,,,,,,-0.010825348653998743,,,,
2015-10-09,,,,,,,,,,-0.00012185498805695608,,,,,,,,,,,,,,,,,,,,,0.34708048611937403,,,,
2015-10-16,,,,,,,,,,-0.00041461119433024694,,,,,,,,,,,,,,,,,,,,,0.057691942604485416,,,,
2015-10-23,,,,,,,,,,0.019474192678324155,,,,,,,,,,,,,,,,,,,,,-0.045088527470789744,,,,
2015-10-30,,,,,,,,,,-0.14547852057987892,,,,,,,,,,,,,,,,,,,,,-0.3346959186500995,,,,
2015-11-06,,,,,,,,,,-0.19910694907458387,,,,,,,,,,,,,,,,,,,,,0.14882038731782196,,,,
2015-11-13,,,,,,,,,,-7.334606815453456e-05,,,,,,,,,,,,,,,,,,,,,0.09109412044925555,,,,
2015-11-20,,,,,,,,,,-0.03682773278669058,,,,,,,,,,,,,,,,,,,,,0.36359545746234934,,,,
2015-11-27,,,,,,,,,,-0.0004105633038877767,,,,,,,,,,,,,,,,,,,,,0.5097114760951306,,,,
