TradingDay,TMT,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,游戏,生物科技,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-11-20,,,,,,,,,-0.8379653708873622,,,,,,,,,,,,,,,,,,,-0.036629710875170696,,,,
2015-11-27,,,,,,,,,-0.006271025556921845,,,,,,,,,,,,,,,,,,,0.016616611439684487,,,,
2015-12-04,,,,,,,,,0.004622959366599847,,,,,,,,,,,,,,,,,,,-0.0029504896527863846,,,,
2015-12-11,,,,,,,,,-0.016897490311606665,,,,,,,,,,,,,,,,,,,-0.00906451758854039,,,,
2015-12-18,,,,,,,,,1.1386978118524036,,,,,,,,,,,,,,,,,,,0.01882784397733769,,,,
2015-12-25,,,,,,,,,0.4645535358954543,,,,,,,,,,,,,,,,,,,0.04825140150445936,,,,
2015-12-31,,,,,,,,,0.04925619543506474,,,,,,,,,,,,,,,,,,,0.318206638129523,,,,
2016-01-08,,,,,,,,,-0.5471254184284571,,,,,,,,,,,,,,,,,,,-0.039083924985906626,,,,
2016-01-15,,,,,,,,,-0.01715306424512311,,,,,,,,,,,,,,,,,,,1.0891400755851788,,,,
2016-01-22,,,,,,,,,-0.49826521106340055,,,,,,,,,,,,,,,,,,,0.030807375325705367,,,,
2016-01-29,,,,,,,,,-3.207241991272061,,,,,,,,,,,,,,,,,,,2.1695298110132475,,,,
2016-02-05,,,,,,,,,-0.057541976730846975,,,,,,,,,,,,,,,,,,,1.9835422421469482,,,,
2016-02-19,,,,,,,,,0.23165355814806515,,,,,,,,,,,,,,,,,,,-2.3912685032119425,,,,
2016-02-26,,,,,,,,,-1.3519677436579636,,,,,,,,,,,,,,,,,,,0.18746259974378918,,,,
2016-03-04,,,,,,,,,0.006807121372919381,,,,,,,,,,,,,,,,,,,-1.6226478669378195,,,,
2016-03-11,,,,,,,,,-0.1852821854633002,,,,,,,,,,,,,,,,,,,-0.0004136031115233069,,,,
2016-03-18,,,,,,,,,0.026709538398527955,,,,,,,,,,,,,,,,,,,-3.228400535262918,,,,
2016-03-25,,,,,,,,,-0.01820327345484135,,,,,,,,,,,,,,,,,,,0.15510230342447642,,,,
2017-02-10,,,,,,,,-0.6928477281472035,,,,,,,,,,,,,,,,-0.026079429314815487,,,,,,,,
2017-02-17,,,,,,,,-0.17035519989727968,2.326484276551968,,,,,,,,,,,,,,,0.07701652899283622,,,,,,,,
2017-02-24,,,,,,,,-0.02989410338017936,0.003939185409551127,,,,,,,,,,,,,,,0.12597489027672998,,,,,,,,
2017-03-03,,,,,,,,-1.648020603831268,0.0017127811946899404,,,,,,,,,,,,,,,-0.031090514635707035,,,,,,,,
2017-03-10,,,,,,,,-0.012494381082303628,0.2672952980765488,,,,,,,,,,,,,,,0.14784358735945827,,,,,,,,
2017-03-17,,,,,,,,-0.008250413890069037,0.018136776883443,,,,,,,,,,,,,,,0.04881458331390268,,,,,,,,
2017-03-24,,,,,,,,-0.0037408522140346826,0.012045173282321764,,,,,,,,,,,,,,,0.04501494374157816,,,,,,,,
2017-03-31,,,,,,,,-0.14171516161153525,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,1.039802457462453,,,,,,,,,,,,,,,,,,,,,,,,
