TradingDay,TMT,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,游戏,生物科技,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-10-23,,,,,,,,,0.02742074394624865,,,,,,,,,,,,,,,,,,,0.2898782811220034,,,,
2015-10-30,,,,,,,,,-0.28492633645900706,,,,,,,,,,,,,,,,,,,0.42641886764413695,,,,
2015-11-06,,,,,,,,,-0.7440245783107122,,,,,,,,,,,,,,,,,,,-3.306339449116668,,,,
2015-11-13,,,,,,,,,1.4892066259223422,,,,,,,,,,,,,,,,,,,-0.16902525615640057,,,,
2015-11-20,,,,,,,,,1.398758364589902,,,,,,,,,,,,,,,,,,,-0.003371143896792316,,,,
2015-11-27,,,,,,,,,-0.008897850724459424,,,,,,,,,,,,,,,,,,,-0.03350351656796072,,,,
2015-12-04,,,,,,,,,0.19387176078738164,,,,,,,,,,,,,,,,,,,0.22907879486671534,,,,
2015-12-11,,,,,,,,,1.2025963360421883,,,,,,,,,,,,,,,,,,,-0.006589844550246087,,,,
2015-12-18,,,,,,,,,0.019315450749035373,,,,,,,,,,,,,,,,,,,-0.010702635465278934,,,,
2015-12-25,,,,,,,,,-1.225170531528419,,,,,,,,,,,,,,,,,,,-0.006829513837382315,,,,
2015-12-31,,,,,,,,,-0.00859733286910486,,,,,,,,,,,,,,,,,,,-0.006812364905172981,,,,
2016-01-08,,,,,,,,,0.7300990328283204,,,,,,,,,,,,,,,,,,,-1.5317496939077466,,,,
2016-01-15,,,,,,,,,0.02694300550000371,,,,,,,,,,,,,,,,,,,0.15379493224430296,,,,
2016-01-22,,,,,,,,,0.0009386587008311156,,,,,,,,,,,,,,,,,,,0.014787874882149742,,,,
2016-01-29,,,,,,,,,0.03070878219635153,,,,,,,,,,,,,,,,,,,-0.004545842047224173,,,,
2016-02-05,,,,,,,,,0.2925072415482284,,,,,,,,,,,,,,,,,,,0.09153672185531189,,,,
2016-02-19,,,,,,,,,-0.05284141735758893,,,,,,,,,,,,,,,,,,,0.0408006139148612,,,,
2016-02-26,,,,,,,,,0.010984913561466383,,,,,,,,,,,,,,,,,,,1.1965312274473976,,,,
2016-03-04,,,,,,,,,0.1288424674649101,,,,,,,,,,,,,,,,,,,0.07466104722890245,,,,
2016-03-11,,,,,,,,,0.019119966700268224,,,,,,,,,,,,,,,,,,,-0.11692552456046335,,,,
2016-03-18,,,,,,,,,-0.11996576797783667,,,,,,,,,,,,,,,,,,,0.06663421958823704,,,,
2016-03-25,,,,,,,,,0.21193816903231738,,,,,,,,,,,,,,,,,,,0.07089106892217803,,,,
2017-01-13,,,,,,,,0.010503835971038829,,,,,,,,,,,,,,,,1.5789466723224292,,,,,,,,
2017-01-20,,,,,,,,0.011856211149980794,-0.002393649359488298,,,,,,,,,,,,,,,0.021737161572411682,,,,,,,,
2017-01-26,,,,,,,,1.0299176150099194,1.7594824474408244,,,,,,,,,,,,,,,-1.138640649772534,,,,,,,,
2017-02-03,,,,,,,,-0.035484432440429606,-0.04794793529526742,,,,,,,,,,,,,,,-0.32438815621795536,,,,,,,,
2017-02-10,,,,,,,,-0.0017263086974635394,0.3179294125760594,,,,,,,,,,,,,,,-0.00590390012181668,,,,,,,,
2017-02-17,,,,,,,,0.005854141743400334,-0.009739732891133059,,,,,,,,,,,,,,,0.018227668946854278,,,,,,,,
2017-02-24,,,,,,,,-0.000586776306033364,-0.0022590546114477435,,,,,,,,,,,,,,,-0.03430356660858875,,,,,,,,
2017-03-03,,,,,,,,-3.7106640232494557,-0.7709185680208448,,,,,,,,,,,,,,,0.06683191962732063,,,,,,,,
2017-03-10,,,,,,,,-0.0008280752158941649,0.009469475842341424,,,,,,,,,,,,,,,-2.6107832426888145,,,,,,,,
2017-03-17,,,,,,,,1.0206106702674722,-0.009389748863639667,,,,,,,,,,,,,,,0.1394547946553138,,,,,,,,
2017-03-24,,,,,,,,0.11514258687136089,-0.23486917649265895,,,,,,,,,,,,,,,0.0015256126484200002,,,,,,,,
2017-03-31,,,,,,,,0.05899429545502252,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,-0.10670213284175405,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,,,,,,,,-0.13042846635184646,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,,,,,,,,-0.000651386400953972,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,,,,,,,,-0.43916734175732147,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-05,,,,,,,,1.4079942012413253,,,,,,,,,,,,,,,,,,,,,,,,
