TradingDay,TMT,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,游戏,生物科技,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-12-04,,,,,,,,,0.08989588957976588,,,,,,,,,,,,,,,,,,,-0.005055575754514791,,,,
2015-12-11,,,,,,,,,0.01266678617505839,,,,,,,,,,,,,,,,,,,-0.31540454126369843,,,,
2015-12-18,,,,,,,,,1.7792012548824174,,,,,,,,,,,,,,,,,,,-0.741531858479993,,,,
2015-12-25,,,,,,,,,0.18133608861639142,,,,,,,,,,,,,,,,,,,-0.2032225922307941,,,,
2015-12-31,,,,,,,,,-0.0049781486821842275,,,,,,,,,,,,,,,,,,,-0.028619924422367573,,,,
2016-01-08,,,,,,,,,-0.040838044425526694,,,,,,,,,,,,,,,,,,,0.9870715112773859,,,,
2016-01-15,,,,,,,,,0.011341613383288984,,,,,,,,,,,,,,,,,,,0.5022271148978343,,,,
2016-01-22,,,,,,,,,-0.0632193310868516,,,,,,,,,,,,,,,,,,,-0.020311406284083046,,,,
2016-01-29,,,,,,,,,-0.0759332709660546,,,,,,,,,,,,,,,,,,,1.0751361749368162,,,,
2016-02-05,,,,,,,,,-0.31079218124085184,,,,,,,,,,,,,,,,,,,0.025374551944355887,,,,
2016-02-19,,,,,,,,,0.017906121213620327,,,,,,,,,,,,,,,,,,,-0.05514078387110942,,,,
2016-02-26,,,,,,,,,1.264891693782733,,,,,,,,,,,,,,,,,,,0.10418903611354137,,,,
2016-03-04,,,,,,,,,0.014421844245084863,,,,,,,,,,,,,,,,,,,-1.1248736807092417,,,,
2016-03-11,,,,,,,,,0.32335822560669925,,,,,,,,,,,,,,,,,,,-2.205963958771743,,,,
2016-03-18,,,,,,,,,-0.028406061805527124,,,,,,,,,,,,,,,,,,,-0.43905243818289164,,,,
2016-03-25,,,,,,,,,0.006630751558563185,,,,,,,,,,,,,,,,,,,1.0458586956359646,,,,
2017-02-24,,,,,,,,0.2918264213608346,,,,,,,,,,,,,,,,0.6620614983393307,,,,,,,,
2017-03-03,,,,,,,,0.026818262548945482,-0.004027003782641992,,,,,,,,,,,,,,,1.2072106339445234,,,,,,,,
2017-03-10,,,,,,,,0.009505566529059525,0.0040429167197498506,,,,,,,,,,,,,,,-0.3074209194553633,,,,,,,,
2017-03-17,,,,,,,,-0.6088590206670457,0.025517839688189714,,,,,,,,,,,,,,,-0.009209904930482862,,,,,,,,
2017-03-24,,,,,,,,0.7994529034451179,0.005016709458022118,,,,,,,,,,,,,,,-0.003289528070857737,,,,,,,,
2017-03-31,,,,,,,,0.6495090631029148,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,0.006295310326933045,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,,,,,,,,0.0014063084720897262,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,,,,,,,,-0.006456597123158325,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,,,,,,,,0.17862329798721496,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-05,,,,,,,,0.001461192459112312,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-12,,,,,,,,0.952989769902849,,,,,,,,,,,,,,,,,,,,,,,,
