TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-07-10,,,,,,,,,,0.01808158554991856,,,,,,,,,,,,,,,,,,,,,0.05190339105820053,,,,-0.01820794027425415
2015-07-17,,,,,,,,,,-0.6084887211320082,,,,,,,,,,,,,,,,,,,,,-0.4401276366864795,,,,-0.006177970187636643
2015-07-24,,,,,,,,,,-0.28036895055890476,,,,,,,,,,,,,,,,,,,,,-0.21666445152347028,,,,0.21435648971997523
2015-07-31,,,,,,,,,,-0.002779460097858886,,,,,,,,,,,,,,,,,,,,,0.015417895477882734,,,,-0.04674057130447715
2015-08-07,,,,,,,,,,-0.01572726604813056,,,,,,,,,,,,,,,,,,,,,-1.1430547237375686,,,,-0.00906750031845813
2015-08-14,,,,,,,,,,-0.10024156372898037,,,,,,,,,,,,,,,,,,,,,0.10005167814413612,,,,0.23938676585313154
2015-08-21,,,,,,,,,,-0.12894025711317264,,,,,,,,,,,,,,,,,,,,,0.8938545797999231,,,,0.9205071454580342
2015-08-28,,,,,,,,,,0.09586972746366917,,,,,,,,,,,,,,,,,,,,,0.0034236063483936902,,,,
2015-09-02,,,,,,,,,,-0.0016198853868603137,,,,,,,,,,,,,,,,,,,,,0.03617582099305207,,,,
2015-09-11,,,,,,,,,,-0.00789968883775659,,,,,,,,,,,,,,,,,,,,,0.05160588319861048,,,,
2015-09-18,,,,,,,,,,0.4531915566400006,,,,,,,,,,,,,,,,,,,,,0.0014312244577676186,,,,
2015-09-25,,,,,,,,,,-0.008891380193775956,,,,,,,,,,,,,,,,,,,,,-0.07052045266325058,,,,
2015-09-30,,,,,,,,,,-0.0719355558651513,,,,,,,,,,,,,,,,,,,,,-0.009473389379082618,,,,
2015-10-09,,,,,,,,,,-0.07700872323696059,,,,,,,,,,,,,,,,,,,,,-0.5612644091156221,,,,
2015-10-16,,,,,,,,,,-0.0018634087238406372,,,,,,,,,,,,,,,,,,,,,1.7499912671023792,,,,
2015-10-23,,,,,,,,,,-0.17983915982885243,,,,,,,,,,,,,,,,,,,,,-1.84774950267403,,,,
2015-10-30,,,,,,,,,,-0.018905828275064488,,,,,,,,,,,,,,,,,,,,,0.8613091393416574,,,,
2015-11-06,,,,,,,,,,-0.0026912296655562935,,,,,,,,,,,,,,,,,,,,,-0.526371994260671,,,,
2015-11-13,,,,,,,,,,0.9863090313644383,,,,,,,,,,,,,,,,,,,,,0.021444182409219942,,,,
2015-11-20,,,,,,,,,,0.16975948150687567,,,,,,,,,,,,,,,,,,,,,-0.0008099889600955098,,,,
2015-11-27,,,,,,,,,,0.0036074480974521723,,,,,,,,,,,,,,,,,,,,,0.5424640634590537,,,,
2015-12-04,,,,,,,,,,0.00949978918675709,,,,,,,,,,,,,,,,,,,,,-0.37898687893309596,,,,
2015-12-11,,,,,,,,,,0.6053210381659477,,,,,,,,,,,,,,,,,,,,,-0.2908467405923565,,,,
2015-12-18,,,,,,,,,,-0.06778277946079142,,,,,,,,,,,,,,,,,,,,,-0.4047319711199133,,,,
2015-12-25,,,,,,,,,,0.05866177039915302,,,,,,,,,,,,,,,,,,,,,-0.2958979135531104,,,,
2015-12-31,,,,,,,,,,-0.6032216249085738,,,,,,,,,,,,,,,,,,,,,-0.020820603227890068,,,,
2016-01-08,,,,,,,,,,-0.13881313833706732,,,,,,,,,,,,,,,,,,,,,0.2137363940132217,,,,
2016-01-15,,,,,,,,,,0.007983840461675508,,,,,,,,,,,,,,,,,,,,,0.42672889369190303,,,,
2016-01-22,,,,,,,,,,0.13869642279638983,,,,,,,,,,,,,,,,,,,,,-1.2192166286385027,,,,
2016-01-29,,,,,,,,,,0.008113906336218854,,,,,,,,,,,,,,,,,,,,,-1.369796057281459,,,,
2016-02-05,,,,,,,,,,-0.016673082189224416,,,,,,,,,,,,,,,,,,,,,-0.3117127329965411,,,,
2016-02-19,,,,,,,,,,0.07093213299066548,,,,,,,,,,,,,,,,,,,,,-0.008253465055673384,,,,
2016-02-26,,,,,,,,,,-0.012924222584028196,,,,,,,,,,,,,,,,,,,,,-0.09088243150817488,,,,
2016-03-04,,,,,,,,,,0.0024173518772782386,,,,,,,,,,,,,,,,,,,,,0.32024383046332067,,,,
2016-03-11,,,,,,,,,,1.2886939632178658,,,,,,,,,,,,,,,,,,,,,-0.6831617533078067,,,,
2016-03-18,,,,,,,,,,0.021136347227448664,,,,,,,,,,,,,,,,,,,,,-0.28710091136522864,,,,
2016-03-25,,,,,,,,,,1.134895894755168,,,,,,,,,,,,,,,,,,,,,0.4148818826783853,,,,
2016-09-23,,,,,,,,,-0.002673038888416435,,,,,,,,,,,,,,,,,0.25260742512141016,,,,,,,,,
2016-09-30,,,,,,,,,-0.09734525354002174,-0.04416536003437599,,,,,,,,,,,,,,,,-0.3724831438923947,,,,,,,,,
2016-10-14,,,,,,,,,-0.005396084147142743,0.24479278625385598,,,,,,,,,,,,,,,,-0.029081724188299,,,,,,,,,
2016-10-21,,,,,,,,,0.10604807386096678,0.007183014398717789,,,,,,,,,,,,,,,,-0.11030273826019077,,,,,,,,,
2016-10-28,,,,,,,,,0.0152715129525729,-0.06046018750980666,,,,,,,,,,,,,,,,-0.4327227656503401,,,,,,,,,
2016-11-04,,,,,,,,,0.08964718529927018,-0.0060134592239236345,,,,,,,,,,,,,,,,0.40540708869997943,,,,,,,,,
2016-11-11,,,,,,,,,-0.305175717734981,-0.0855964713707289,,,,,,,,,,,,,,,,-0.02599605976980078,,,,,,,,,
2016-11-18,,,,,,,,,-0.22214452485870836,0.0058377038443849245,,,,,,,,,,,,,,,,-0.0027752938048295544,,,,,,,,,
2016-11-25,,,,,,,,,-0.022363517538127153,-0.002911126553909335,,,,,,,,,,,,,,,,-0.3578684637201481,,,,,,,,,
2016-12-02,,,,,,,,,0.25674813440244093,0.06483745841630917,,,,,,,,,,,,,,,,-0.11402574510341695,,,,,,,,,
2016-12-09,,,,,,,,,-0.10639172846343933,-0.598014147995785,,,,,,,,,,,,,,,,-0.0020061480583135156,,,,,,,,,
2016-12-16,,,,,,,,,-0.3604178903617066,0.0020628121749005253,,,,,,,,,,,,,,,,-0.5247319234496106,,,,,,,,,
2016-12-23,,,,,,,,,0.10242003230719889,-0.0560944440858887,,,,,,,,,,,,,,,,-0.33739698439325866,,,,,,,,,
2016-12-31,,,,,,,,,-0.01837089640365675,-0.04602994768067539,,,,,,,,,,,,,,,,-0.0022293574296662296,,,,,,,,,
2017-01-06,,,,,,,,,-0.01663196982953945,-0.0028267669416887327,,,,,,,,,,,,,,,,0.0025541310223681,,,,,,,,,
