TradingDay,TMT,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-08-14,,,,,,,,,-0.09673762486939656,,,,,,,,,,,,,,,,,,,,,0.4870530814450441,,,,0.2604074113221139
2015-08-21,,,,,,,,,-0.15106379070372494,,,,,,,,,,,,,,,,,,,,,0.01923178454901174,,,,-0.5446649020038526
2015-08-28,,,,,,,,,-0.03534295681289141,,,,,,,,,,,,,,,,,,,,,0.32825387653691906,,,,
2015-09-02,,,,,,,,,0.00224046531746068,,,,,,,,,,,,,,,,,,,,,-0.3974890380671699,,,,
2015-09-11,,,,,,,,,0.07203700485960675,,,,,,,,,,,,,,,,,,,,,0.5450143640136018,,,,
2015-09-18,,,,,,,,,0.10444680194664405,,,,,,,,,,,,,,,,,,,,,0.2635461182026543,,,,
2015-09-25,,,,,,,,,0.0007745136646552161,,,,,,,,,,,,,,,,,,,,,-0.018511891309829623,,,,
2015-09-30,,,,,,,,,0.033241249248571095,,,,,,,,,,,,,,,,,,,,,-0.017560245419622495,,,,
2015-10-09,,,,,,,,,-0.4204245046192771,,,,,,,,,,,,,,,,,,,,,0.0872627098064902,,,,
2015-10-16,,,,,,,,,0.008290135266778862,,,,,,,,,,,,,,,,,,,,,-2.2031286093135813,,,,
2015-10-23,,,,,,,,,0.0015574525075896415,,,,,,,,,,,,,,,,,,,,,-0.25543709074460536,,,,
2015-10-30,,,,,,,,,0.04465835022595546,,,,,,,,,,,,,,,,,,,,,0.20280538243884233,,,,
2015-11-06,,,,,,,,,0.06803620178041325,,,,,,,,,,,,,,,,,,,,,-1.1297733866692523,,,,
2015-11-13,,,,,,,,,-1.8546421262925907,,,,,,,,,,,,,,,,,,,,,-0.08423839488656677,,,,
2015-11-20,,,,,,,,,0.003681743414140581,,,,,,,,,,,,,,,,,,,,,-0.006672966049612486,,,,
2015-11-27,,,,,,,,,0.008549044368001179,,,,,,,,,,,,,,,,,,,,,1.2934020579851646,,,,
2015-12-04,,,,,,,,,-0.007348092071518659,,,,,,,,,,,,,,,,,,,,,-0.003992698557032787,,,,
2015-12-11,,,,,,,,,0.0017379460837436244,,,,,,,,,,,,,,,,,,,,,0.01251099457686763,,,,
2015-12-18,,,,,,,,,2.0063819787602815,,,,,,,,,,,,,,,,,,,,,0.3149840509026607,,,,
2015-12-25,,,,,,,,,-0.0013237033288440812,,,,,,,,,,,,,,,,,,,,,0.07853600154923607,,,,
2015-12-31,,,,,,,,,-0.03362115153522516,,,,,,,,,,,,,,,,,,,,,-0.40330626632399735,,,,
2016-01-08,,,,,,,,,0.016915386649203522,,,,,,,,,,,,,,,,,,,,,-0.7466424759652424,,,,
2016-01-15,,,,,,,,,0.009641305399243977,,,,,,,,,,,,,,,,,,,,,-0.2952844401484249,,,,
2016-01-22,,,,,,,,,0.0027776289728045217,,,,,,,,,,,,,,,,,,,,,1.2025312935438663,,,,
2016-01-29,,,,,,,,,0.02136423793921978,,,,,,,,,,,,,,,,,,,,,-1.0008607257699473,,,,
