TradingDay,TMT,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,生物科技,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-12-31,,,,,,,,0.5345580590477885,,,,,,,,,,,,,,,,,,0.008657326749063929,,,,
2016-01-08,,,,,,,,-0.08903174920327078,,,,,,,,,,,,,,,,,,-0.00027032388081556637,,,,
2016-01-15,,,,,,,,-0.8788973610182779,,,,,,,,,,,,,,,,,,-1.960621745596254,,,,
2016-01-22,,,,,,,,0.004187047483779887,,,,,,,,,,,,,,,,,,-0.6152806687806431,,,,
2016-01-29,,,,,,,,-1.3828959866244614,,,,,,,,,,,,,,,,,,0.06643661001324816,,,,
2016-02-05,,,,,,,,-0.22390323876666895,,,,,,,,,,,,,,,,,,-0.3136249969578032,,,,
2016-02-19,,,,,,,,0.13269094010302426,,,,,,,,,,,,,,,,,,2.164709853019052,,,,
2016-02-26,,,,,,,,-0.00030388509297223494,,,,,,,,,,,,,,,,,,-0.12636798382102343,,,,
2016-03-04,,,,,,,,-0.001011284230408474,,,,,,,,,,,,,,,,,,0.009832600892771074,,,,
2016-03-11,,,,,,,,0.05369815621325866,,,,,,,,,,,,,,,,,,0.20093220014764396,,,,
2016-03-18,,,,,,,,-0.06260252309828858,,,,,,,,,,,,,,,,,,0.03168937165786956,,,,
2016-03-25,,,,,,,,0.06539284362667873,,,,,,,,,,,,,,,,,,0.6663012695699813,,,,
2017-03-24,,,,,,,-6.841556799804981e-05,,,,,,,,,,,,,,,0.8437297456032725,,,,,,,,
2017-03-31,,,,,,,0.01334625800043332,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,-0.01862387662564806,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,,,,,,,0.0032364217761494418,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,,,,,,,-0.14998794499118337,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,,,,,,,0.25091216009067563,,,,,,,,,,,,,,,,,,,,,,,
2017-05-05,,,,,,,-0.012477149984781858,,,,,,,,,,,,,,,,,,,,,,,
2017-05-12,,,,,,,-1.9006727151628648,,,,,,,,,,,,,,,,,,,,,,,
2017-05-19,,,,,,,0.015617372544900653,,,,,,,,,,,,,,,,,,,,,,,
2017-05-26,,,,,,,0.4727479973122781,,,,,,,,,,,,,,,,,,,,,,,
2017-06-02,,,,,,,0.23341876541608927,,,,,,,,,,,,,,,,,,,,,,,
