TradingDay,TMT,一带一路,交通运输,传媒,农业综合,医疗,医药,医药医疗,国企改革,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-05-15,6.442974632393144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,0.18302545547643084,,,,,,-9.672087970909043,,,,,,,,,,,,,,,,,,,-0.08217678881282668,,,,
2015-05-29,0.11740389002251242,,,,,,-3.8854432086448663,,,,,,,,,,,,,,,,,,,-0.0026278358554860893,,,,
2015-06-05,0.09191222017221867,,,,,,0.01895048188235244,,,,,,,,,,,,,,,,,,,-0.16451017746162702,,,,
2015-06-12,-0.21634841570812377,,,,,,-0.5376312159710976,,,,,,,,,,,,,,,,,,,1.0858513697336147,,,,
2015-06-19,12.495747091452335,,,,,,-2.1864994909641777,,,,,,,,,,,,,,,,,,,-0.028992066309068372,,,,
2015-06-26,-5.231399986294953,,,,,,-3.8456176470836962,,,,,,,,,,,,,,,,,,,0.22936705714954825,,,,
2015-07-03,0.007967862557459737,,,,,,-13.105494379375108,,,,,,,,,,,,,,,,,,,5.643936943065978,,,,
2015-07-10,0.25389495253162764,,,,,,0.7609111829872426,,,,,,,,,,,,,,,,,,,0.07127055104790712,,,,
2015-07-17,0.9769076973549686,,,,,,-6.307810479106555,,,,,,,,,,,,,,,,,,,-0.8488743178059107,,,,
2015-07-24,0.09113286714023353,,,,,,0.7846363359170772,,,,,,,,,,,,,,,,,,,-0.0017334976365937932,,,,
2015-07-31,6.215451769568454,,,,,,0.72324135564499,,,,,,,,,,,,,,,,,,,0.10713610696420953,,,,
2015-08-07,1.2819091422277002,,,,,,-0.0690437350046246,,,,,,,,,,,,,,,,,,,-0.04348027589419904,,,,
2015-08-14,12.694444821006517,,,,,,0.2417908360102643,0.9015914099849816,,,,,,,,,,,,,,,,,,-10.652318494638862,,,,
2015-08-21,-5.386235801880087,,,,,,-10.208955373525193,-1.6328786242494595,,,,,,,,,,,,,,,,,,-0.03611897347853696,,,,
2015-08-28,1.3158150768948131,,,,,,-0.2213777617164008,-0.1830383855742753,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,6.504438803583249,,,,,,-4.400244582824628,1.6187266391514208,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,-0.1816717358681031,,,,,,-3.647329391166945,-0.03469974430734338,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,0.3646355801278129,,,,,,-1.9097630010987843,-5.943558472326865,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,0.09047748428073621,,,,,,20.4651756363792,29.188175388990693,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,0.0794897760571327,,,,,,0.2038615383068063,-0.09080751372264459,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,1.139570698265647,,,,,,-0.07769239894826976,-0.8448899909384766,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,1.2852491755079911,,,,,,-0.5466563760367281,-1.976729554852957,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,1.231737288860194,,,,,,-14.17948529041803,-1.6756686923106385,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,-0.1797829245311712,,,,,,-3.7761874632613117,-2.30702905403351,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,12.638218934711773,,,,,,-0.06617089672879312,-0.013621739094969859,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,-5.430372469075195,,,,,,-10.424264312499675,4.22012926601903,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,0.2278699361916556,,,,,,-0.427497022287419,-0.17489193270808925,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,0.09642938914313004,,,,,,-1.9713693465757458,5.385006096538934,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,0.09137361697772177,,,,,,-0.5093001902646104,1.6785768702707289,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,6.490820274133016,,,,,,16.10290985310106,-2.706714958473001,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,-4.933267683507944,,,,,,-2.3450714889941877,-0.1719003801870787,,,,,,,,,,,,,,,,,,,,,,
