TradingDay,TMT,一带一路,传媒,农业综合,医疗,医药,医药医疗,国企改革,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-06-05,-0.27115647543441634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,0.45186515068083677,,,,,25.661990434515655,,,,,,,,,,,,,,,,,,,-0.518251399291579,,,,
2015-06-19,0.10713874831415755,,,,,2.4735040586558075,,,,,,,,,,,,,,,,,,,-0.6424222200670598,,,,
2015-06-26,-4.1229384702701495,,,,,-10.686307256940744,,,,,,,,,,,,,,,,,,,-5.50221030075112,,,,
2015-07-03,0.5439953013921666,,,,,-5.148745810016733,,,,,,,,,,,,,,,,,,,-0.0799895044472094,,,,
2015-07-10,-0.2851985490089931,,,,,0.17732106058998925,,,,,,,,,,,,,,,,,,,0.022159561543690663,,,,
2015-07-17,0.03161568590336011,,,,,-4.247650061575997,,,,,,,,,,,,,,,,,,,0.0060061224213359705,,,,
2015-07-24,0.1091122143018336,,,,,-7.7627067502200315,,,,,,,,,,,,,,,,,,,-0.3920034761024457,,,,
2015-07-31,-4.603997559470649,,,,,0.6334572910102969,,,,,,,,,,,,,,,,,,,4.978929049801532,,,,
2015-08-07,9.55160690611969,,,,,-2.9990333863768304,,,,,,,,,,,,,,,,,,,-0.03435877941646549,,,,
2015-08-14,0.09755876155474566,,,,,-1.0895238392377533,,,,,,,,,,,,,,,,,,,-0.14217470187244954,,,,
2015-08-21,6.84429186357047,,,,,-4.563448933524129,,,,,,,,,,,,,,,,,,,0.015299727321509972,,,,
2015-08-28,0.037418083560659565,,,,,-0.14834426670863482,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,10.903155203716157,,,,,-15.067347666995401,-1.5533929569820346,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,0.7652087043536812,,,,,-4.468127484526312,0.5413686183278557,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,6.690824300784421,,,,,-0.42697842548011966,0.2942115435824131,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,-0.20371470160567876,,,,,-0.11456363974908128,0.20753535259332478,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,0.1893942789617835,,,,,-0.5327766520883968,-1.868699396529296,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,-4.87339872209861,,,,,-0.9422472987848762,-1.6161124608567314,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,0.11226662787239577,,,,,-16.56103226225694,7.547282180949766,,,,,,,,,,,,,,,,,,,,,,
2015-10-23,1.0615269801787781,,,,,0.3476850711340993,-0.43616702247874417,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,-0.2171881962756568,,,,,-0.10801915907352669,-2.329194544080008,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,0.24612251619106995,,,,,25.58999194041482,1.2351223038756898,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,0.08911490833752127,,,,,-0.5779162823060433,-4.453823430301653,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,12.53071082275351,,,,,-2.43987593395674,30.69608816457274,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,-0.05909444093911298,,,,,-0.06821330900783035,-6.71301425673486,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,-5.450973249707101,,,,,-3.795391136222496,-0.2050125987846869,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,6.761721651281154,,,,,-13.008683955665017,-0.6241816910096147,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,7.163187043804056,,,,,0.3810327933254006,1.5711665285914036,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,0.02044904985052054,,,,,-0.05865896155192538,-7.298258339476019,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,0.08752840090437199,,,,,0.8167484208305682,-0.12498962184263587,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,-5.606435648761991,,,,,21.86050770939771,-0.13325262289582787,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,0.27963964869997604,,,,,0.8997760033410955,-0.18640900900140828,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,12.430899883471584,,,,,-0.5437349364126124,-6.172673334705398,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,0.9155960695037124,,,,,-0.04328442638633874,-15.513442561496879,,,,,,,,,,,,,,,,,,3.857979633277388,,,,-10.105146188836136
2016-02-05,1.1281946208294995,,,,,-4.0880524065851755,-1.584897002934967,,,,,,,,,,,,,,,,,,-0.17648684363966638,,,,-0.08143243622257523
2016-02-19,-4.710864622170874,,,,,0.4641325300970627,8.804233353799608,,,,,,,,,,,,,,,,,,6.8451505058744395,,,,-0.7669920305748816
2016-02-26,12.464456098968519,,,,,-6.1614147911034305,1.0796063349950238,,,,,,,,,,,,,,,,,,7.415719766989988,,,,-0.3823036256948947
2016-03-04,1.1114161774669749,,,,,-14.60824608116791,-13.460201774077518,,,,,,,,,,,,,,,,,,-8.457598132336614,,,,15.621840328261035
2016-03-11,6.308781588212976,,,,,-4.420109904360916,-9.373834275721773,,,,,,,,,,,,,,,,,,-0.13601872011903846,,,,-0.19824841287661443
2016-03-18,1.1152414211542403,,,,,-0.7919736654913134,-27.332620896952776,,,,,,,,,,,,,,,,,,-2.686298239641383,,,,-1.466979877335866
2016-03-25,-4.096176258983011,,,,,-10.11690844913673,7.5090755679707835,,,,,,,,,,,,,,,,,,-5.808716160356537,,,,-9.519359687649914
2016-04-01,-3.5392453952700373,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4501417925177214
2016-04-08,-18.66474604802027,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3496228148657872
2016-04-15,0.627023305723987,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08189618081481209
2016-04-22,0.9512422629066044,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.776245531708405
2016-04-29,-6.436483548214961,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4964328188884437
2016-05-06,-5.049472497815598,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12329111686219565
2016-05-13,7.896312356733451,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0877113025464366
2016-05-20,-10.332175397582478,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0772088363639937
2016-05-27,-0.8394325364736401,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3027361205147736
2016-06-03,-8.06786841321512,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4101906906077586
2016-06-08,-3.5512836679861617,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.477848800090639
2016-06-17,-0.4507525596284283,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06361747139092036
2016-06-24,20.65339654506021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8991015005507746
2016-07-01,0.44850951607455497,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05473800250322569
2016-07-08,5.434589763831113,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.882868479282209
2016-07-15,1.25638819393502,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.12091459728831
2016-07-22,12.747261055075441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46564083271936424
2016-07-29,-4.864791725889507,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.781936593786022
2016-08-05,-3.6927422525352775,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.201737840962483
2016-08-12,1.8113486816267033,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004057189965786925
2016-08-19,0.7810058404732931,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5200581406156375
2016-08-26,-0.36963145082571813,,,,,,,,,,,,,,,,,,,,,,,,25.46521238449916,,,,0.20152995645817184
2016-09-02,-2.0869167931620964,,,,,,,,,,,,,,,,,,,,,,,,2.9760700916115645,,,,-1.5121279174189257
2016-09-09,-1.474426370575188,,,,,,,,,,,,,,,,,,,,,,,,19.517109634914576,,,,13.168992289961396
2016-09-14,-0.6217886060277189,,,,,,,,,,,,,,,,,,,,,,,,-50.77422156439317,,,,-0.48894994814440373
2016-09-23,5.711597640373043,,,,,,,,,,,,,,,,,,,,,,,,2.68278062014202,,,,-0.27507386264921
2016-09-30,0.16188934616267653,,,,,,,,,,,,,,,,,,,,,,,,-2.154095645659144,,,,-8.493457796814905
2016-10-14,8.063678160360501,,,,,,,,,,,,,,,,,,,,,,,,-22.160871106087292,,,,-0.160605182620691
2016-10-21,0.43447847538471873,,,,,,,,,,,,,,,,,,,,,,,,6.979823515733056,,,,-0.6462021161225342
2016-10-28,0.45765064645270037,,,,,,,,,,,,,,,,,,,,,,,,-18.01123060247531,,,,13.634586477503273
2016-11-04,-2.3747232665718583,,,,,,,,,,,,,,,,,,,,,,,,4.340867363046968,,,,3.666577327241377
2016-11-11,0.9004475392415467,,,,,,,,,,,,,,,,,,,,,,,,-1.5179326673418179,,,,-1.5441834413614763
2016-11-18,1.4791397771892978,,,,,,,,,,,,,,,,,,,,,,,,-0.30023570964383695,,,,1.6438180729175058
2016-11-25,-13.779426633300517,,,,,,,,,,,,,,,,,,,,,,,,-12.713668025509506,,,,1.2466713765471387
2016-12-02,18.848059870224652,,,,,,,,,,,,,,,,,,,,,,,,-49.96470243391965,,,,-0.003972130220378553
2016-12-09,-7.760905733436481,,,,,,,,,,,,,,,,,,,,,,,,-3.50026669779711,,,,-8.688570789473438
2016-12-16,0.7188058848232961,,,,,,,,,,,,,,,,,,,,,,,,-0.2566830993017103,,,,13.865632538519638
2016-12-23,0.014518115187895198,,,,,,,,,,,,,,,,,,,,,,,,16.16742231593536,,,,0.006922186815706749
2016-12-31,-13.667271302543158,,,,,,,,,,,,,,,,,,,,,,,,-11.860577163036604,,,,-0.1689135720689478
2017-01-06,5.879012485319169,,,,,,,,,,,,,,,,,,,,,,,,14.327676270219795,,,,1.6694401941295922
2017-01-13,0.06816939129352502,,,,,,,,,,,,,,,,,,,,,,,,-4.294864266155471,,,,1.6529083035214527
2017-01-20,0.9148206337365227,,,,,,,,,,,,,,,,,,,,,,,,-0.07109702343626534,,,,5.108272442939954
2017-01-26,-10.691674076566434,,,,,,,,,,,,,,,,,,,,,,,,1.0697392471231204,,,,-1.5565124750216106
2017-02-03,-0.27847392419641537,,,,,,,,-1.492319396973714,,,,,,,,,,,,,,,,-26.002941551961662,,,,-1.3234407626723126
2017-02-10,12.09003887432666,,,,,,,,1.3262454154833845,,,,,,,,,,,,,,,,30.242551646800425,,,,-0.5116630373318372
2017-02-17,-10.404630657302071,,,,,,,,-0.10862819250219571,,,,,,,,,,,,,,,,-5.587133811874655,,,,8.932522558540335
2017-02-24,5.520475667800518,,,,,,,,-1.652247933208915,,,,,,,,,,,,,,,,28.084479408504624,,,,0.029941464136040444
