TradingDay,TMT,一带一路,农业综合,医药,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,金融综合,钢铁煤炭,食品饮料
2015-12-25,0.12348987424104231,,,,,,,,,,,,,,,,,,,,
2015-12-31,-4.4079118609335275,,,-1.3934704003686298,,,,,,,,,,,,,,,,,
2016-01-08,-0.11140271623609022,,,1.1831489843463148,,,,,,,,,,,,,,,,,
2016-01-15,9.556778527690696,,,-29.29055962669101,,,,,,,,,,,,,,,,,
2016-01-22,4.456404637228816,,,-8.604066058611178,,,,,,,,,,,,,,,,,
2016-01-29,-0.07450101808450296,,,-6.699678206214102,,,,,,,,,,,,,,,,,
2016-02-05,-6.871790515008648,,,-0.8686496112631168,,,,,,,,,,,,,,,,,
2016-02-19,0.47712982555698424,,,-11.178166353643626,,,,,,,,,,,,,,,,,
2016-02-26,7.665789667938814,,,-8.627042519371264,,,,,,,,,,,,,,,,,
2016-03-04,0.22849983586355155,,,-1.3440211762561365,,,,,,,,,,,,,,,,,
2016-03-11,-0.04912665354367557,,,-0.8307824645631857,,,,,,,,,,,,,,,,,
2016-03-18,14.610525793752545,,,-20.084780208115532,,,,,,,,,,,,,,,,,
2016-03-25,14.723439392871503,,,-0.7441459999942682,,,,,,,,,,,,,,,,,
2016-04-01,8.137563784429096,,,,,,,,,,,,,,,,,,,,
2016-04-08,0.5168896066178235,,,,,,,,,,,,,,,,,,,,
2016-04-15,-6.9753863135122245,,,,,,,,,,,,,,,,,,,,
2016-04-22,0.2203522223188481,,,,,,,,,,,,,,,,,,,,
2016-04-29,-0.057478530082696905,,,,,,,,,,,,,,,,,,,,
2016-05-06,15.583207946902547,,,,,,,,,,,,,,,,,,,,
2016-05-13,0.24498007228294225,,,,,,,,,,,,,,,,,,,,
2016-05-20,9.517361418793154,,,,,,,,,,,,,,,,,,,,
2016-05-27,-0.029084888373475393,,,,,,,,,,,,,,,,,,,,
2016-06-03,-7.877274740500006,,,,,,,,,,,,,,,,,,,,
2016-06-08,0.4311697974699691,,,,,,,,,,,,,,,,,,,,
2016-06-17,16.494192085954026,,,,,,,,,,,,,,,,,,,,
2016-06-24,0.41739810823037726,,,,,,,,,,,,,,,,,,,,
2016-07-01,0.22377227723017817,,,,,,,,,,,,,,,,,,,,
2016-07-08,-0.0008226812171196474,,,,,,,,,,,,,,,,,,,,
2016-07-15,11.5829257942529,,,,,,,,,,,,,,,,,,,,
2016-07-22,-8.972879873281677,,,,,,,,,,,,,,,,,,,,
2016-07-29,0.19658866144502873,,,,,,,,,,,,,,,,,,,,
2016-08-05,0.3759401717285866,,,,,,,,,,,,,,,,,,,,
2016-08-12,13.437409020772321,,,,,,,,,,,,,,,,,,,,
2016-08-19,0.21725615767498158,,,,,,,,,,,,,,,,,,,,
2016-08-26,95.12327049032535,,,,,,,,,,,,,,,,,,,,-0.058098175781607864
2016-09-02,-38.89270573775099,,,,,,,,,,,,,,,,,,,,0.7931373424498962
2016-09-09,-22.229836851270285,,,,,,,,,,,,,,,,,,,,2.5808055760760613
2016-09-14,-42.31366545995478,,,,,,,,,,,,,,,,,,,,0.6136215312984004
2016-09-23,-6.012616658142859,,,,,,,,,,,,,,,,,,,,15.940508577161967
2016-09-30,-7.924193108408794,,,,,,,,,,,,,,,,,,,,-0.5147178680634324
2016-10-14,16.033867049464213,,,,,,,,,,,,,,,,,,,,-9.600835786920266
2016-10-21,-12.468996210306393,,,,,,,,,,,,,,,,,,,,-2.808649148652999
2016-10-28,-9.146976451823699,,,,,,,,,,,,,,,,,,,,-9.894692510583859
2016-11-04,-2.647665696197082,,,,,,,,,,,,,,,,,,,,-3.000269481146457
