TradingDay,TMT,一带一路,传媒,农业综合,医药,医药医疗,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,金融综合,钢铁煤炭,非银,食品饮料
2015-10-30,0.24229748934611392,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,0.6405024685920857,,,,-1.025522700726352,,,,,,,,,,,,,,,,,,,
2015-11-13,15.11981146041536,,,,-18.705712770573985,,,,,,,,,,,,,,,,,,,
2015-11-20,-6.658401924172139,,,,76.51668365533153,,,,,,,,,,,,,,,,,,,
2015-11-27,0.2656130185494262,,,,-1.5749028629527504,,,,,,,,,,,,,,,,,,,
2015-12-04,0.6867822764761617,,,,-6.9785735553866175,,,,,,,,,,,,,,,,,,,
2015-12-11,-0.04531920008741541,,,,-40.994621122856586,,,,,,,,,,,,,,,,,,,
2015-12-18,6.970428891050262,,,,-12.034396986594166,,,,,,,,,,,,,,,,,,,
2015-12-25,16.297536018343273,,,,-0.7809508657322319,,,,,,,,,,,,,,,,,,,
2015-12-31,-7.339701858631933,,,,-1.0489015314476138,,,,,,,,,,,,,,,,,,,
2016-01-08,0.2619463075923282,,,,-0.6882775929868576,,,,,,,,,,,,,,,,,,,
2016-01-15,-0.00751304700960817,,,,-4.172880718649785,,,,,,,,,,,,,,,,,,,
2016-01-22,7.270434713704591,,,,-0.9528253969045587,,,,,,,,,,,,,,,,,,,
2016-01-29,15.593885789264974,,,,-1.4312767008592733,2.923209367047389,,,,,,,,,,,,,,,,,,
2016-02-05,-7.0221530854874885,,,,-18.24239389987249,2.99728570107766,,,,,,,,,,,,,,,,,,
2016-02-19,0.6626794083656291,,,,-8.201272844767127,-1.4048742133342793,,,,,,,,,,,,,,,,,,
2016-02-26,7.9592119288453445,,,,-6.244372972903131,-0.4440306624838024,,,,,,,,,,,,,,,,,,
2016-03-04,0.2759658297464568,,,,-8.969740069705344,-0.17984313302551475,,,,,,,,,,,,,,,,,,
2016-03-11,16.271265575828927,,,,-5.141870713170236,-3.8481370915801536,,,,,,,,,,,,,,,,,,
2016-03-18,-7.596288369643844,,,,-0.6802726220018607,-0.3413004019956034,,,,,,,,,,,,,,,,,,
2016-03-25,0.0029606990213023876,,,,-23.46481202752116,-1.2097174759901645,,,,,,,,,,,,,,,,,,
2016-04-01,0.6690463126636792,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,-0.03164673354246231,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,0.2615888975284505,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,14.777365659220322,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,8.397114562852856,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,-7.05285260436429,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,0.5354053464158415,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,-0.021684261326367832,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,-7.072575407937897,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,14.641266740294455,,,,,,,,,,,,,,,,,,,,,,,
2016-06-08,8.921978574728763,,,,,,,,,,,,,,,,,,,,,,,
2016-06-17,0.2481503529855045,,,,,,,,,,,,,,,,,,,,,,,
2016-06-24,0.5966204144824856,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,6.464420246842771,,,,,,,,,,,,,,,,,,,,,,,-0.028359123291010743
2016-07-08,-11.578434261231205,,,,,,,,,,,,,,,,,,,,,,,0.6413592890546427
2016-07-15,-47.86074502507166,,,,,,,,,,,,,,,,,,,,,,,18.25529024729166
2016-07-22,-11.018193958155095,,,,,,,,,,,,,,,,,,,,,,,-11.839149062223127
2016-07-29,-33.911187710435264,,,,,,,,,,,,,,,,,,,,,,,-2.544203319731105
2016-08-05,3.5770883431350127,,,,,,,,,,,,,,,,,,,,,,,0.146695799775699
2016-08-12,88.63969429345292,,,,,,,,,,,,,,,,,,,,,,,-0.4968870854787904
2016-08-19,-0.6429055131085006,,,,,,,,,,,,,,,,,,,,,,,-0.14414100747443476
2016-08-26,76.12163286812644,,,,,,,,,,,,,,,,,,,,,,,0.5305121741199895
2016-09-02,15.735773749895754,,,,,,,,,,,,,,,,,,,,,,,0.13671705057737304
2016-09-09,-34.36673477937487,,,,,,,,,,,,,,,,,,,,,,,-2.4074643057211342
2016-09-14,-13.334171770228684,,,,,,,,,,,,,,,,,,,,,,,-11.927224423012756
2016-09-23,4.819663100189075,,,,,,,,,,,,,,,,,,,,,,,0.781827548220771
2016-09-30,-0.48071276469578644,,,,,,,,,,,,,,,,,,,,,,,0.10521545648951575
2016-10-14,-4.883705056437866,,,,,,,,,,,,,,,,,,,,,,,-0.13365664658184973
2016-10-21,-22.980629854983107,,,,,,,,,,,,,,,,,,,,,,,-0.5038726083475166
2016-10-28,3.50661207201958,,,,,,,,,,,,,,,,,,,,,,,18.730867092677215
2016-11-04,-9.858695955988745,,,,,,,,,,,,,,,,,,,,,,,-0.024725416321081994
2016-11-11,-38.463186289832045,,,,,,,,,,,,,,,,,,,,,,,17.99139719527674
2016-11-18,-11.040950401726322,,,,,,,,,,,,,,,,,,,,,,,-1.7451139229909574
2016-11-25,-7.51867444065264,,,,,,,,,,,,,,,,,,,,,,,0.07792037403483298
2016-12-02,8.000764476801509,,,,,,,,,,,,,,,,,,,,,,,0.9189089422726923
2016-12-09,-17.951210269965593,,,,,,,,,,,,,,,,,,,,,,,0.15890305127009363
2016-12-16,-11.735540708145484,,,,,,,,,,,,,,,,,,,,,,,-0.13132317276814803
2016-12-23,-1.065396222555611,,,,,,,,,,,,,,,,,,,,,,,-11.48850620799062
2016-12-31,6.059779401307724,,,,,,,,,,,,,,,,,,,,,,,0.12012929940335215
2017-01-06,-6.071964321100808,,,,,,,,,,,,,,,,,,,,,,,-0.4271214830040879
2017-01-13,76.31905925595768,,,,,,,,,,,,,,,,,,,,,,,0.17182953962550584
2017-01-20,-18.212260731248243,,,,,,,,,,,,,,,,,,,,,,,17.0296504186511
2017-01-26,13.861916410276084,,,,,,,,,,,,,,,,,,,,-62.50028865520719,,,-0.15042468972965667
2017-02-03,-3.4810847643147715,,,,,,,,,,,,,,,,,,,,47.97057852335977,,,-1.5523537789585127
