TradingDay,TMT,一带一路,交通运输,传媒,农业综合,医疗,医药,医药医疗,国企改革,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,有色,机械设备,汽车,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-02-13,-0.058531921897222255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,2.4671550996921496,,,,,,-2.648356126135825,,,,,,,,,,,,,,,,,,,,,6.72909287677018,,,,
2015-02-27,-0.031260335459496885,,,,,,-0.0017995404358978236,,,,,,,,,,,,,,,,,,,,,-3.3319662794829923,,,,
2015-03-06,0.32308219273835526,,,,,,0.8964585029346107,,,,,,,,,,,,,,,,,,,,,-0.11295613430911874,,,,
2015-03-13,0.013144615356245969,,,,,,0.02702137505250164,,,,,,,,,,,,,,,,,,,,,-0.786300787439598,,,,
2015-03-20,-0.7460945792298562,,,,,,-4.496946671455538,,,,,,,,,,,,,,,,,,,,,-0.12346044703127931,,,,
2015-03-27,-0.04198699013820553,,,,,,-0.31804855195700554,,,,,,,,,,,,,,,,,,,,,-0.8090589839786104,,,,
2015-04-03,-0.016179558626716335,,,,,,0.635650832604038,,,,,,,,,,,,,,,,,,,,,0.05633521353814726,,,,
2015-04-10,0.019069133616741916,,,,,,-0.40873532525006273,,,,,,,,,,,,,,,,,,,,,-4.434301885438488,,,,
2015-04-17,1.4260263390359948,,,,,,0.02832358420630712,,,,,,,,,,,,,,,,,,,,,-0.27357617043392035,,,,
2015-04-24,-1.8428132839378595,,,,,,0.019704857969559307,,,,,,,,,,,,,,,,,,,,,0.06341674690594888,,,,
2015-04-30,0.061811044090419355,,,,,,0.009524297029024603,,,,,,,,,,,,,,,,,,,,,-0.3048284142425489,,,,
2015-05-08,0.01714926580565817,,,,,,1.2106013343736675,,,,,,,,,,,,,,,,,,,,,-0.029761327169959106,,,,
2015-05-15,-0.7397118220602066,,,,,,1.5516743577128602,-0.7966259621566278,,,,,,,,,,,,,,,,,,,,-0.7111548544689373,,,,
2015-05-22,0.20627719558697954,,,,,,-0.13157549109421118,-16.35665703816235,,,,,,,,,,,,,,,,,,,,-0.061324589171219766,,,,
2015-05-29,1.5270931752733317,,,,,,0.06374708313202049,-0.21692374202969195,,,,,,,,,,,,,,,,,,,,-0.030230576911120535,,,,
2015-06-05,-0.01656156474234378,,,,,,0.42009942344889706,-0.5427610164924728,,,,,,,,,,,,,,,,,,,,-0.009097547194237714,,,,
2015-06-12,-0.030885306209258515,,,,,,0.01366436996425631,-2.1358134633018633,,,,,,,,,,,,,,,,,,,,0.0005068017110244947,,,,
2015-06-19,-0.04260211558808843,,,,,,-12.934476244794919,0.3966296379879668,,,,,,,,,,,,,,,,,,,,-0.06741456707403964,,,,
2015-06-26,0.017235890625153738,,,,,,0.009237239266891174,-11.01396235287708,,,,,,,,,,,,,,,,,,,,0.02233218234714259,,,,
2015-07-03,-0.0287924628951789,,,,,,-3.5173493506663545,-2.3390255430166538,,,,,,,,,,,,,,,,,,,,0.015755206170955875,,,,
2015-07-10,2.459381669470091,,,,,,-0.031692566378307745,-8.453170705706672,,,,,,,,,,,,,,,,,,,,0.04821605936100655,,,,
2015-07-17,0.08281891180184062,,,,,,1.1027885061850646,-1.4997315106764684,,,,,,,,,,,,,,,,,,,,0.8195112817368311,,,,
2015-07-24,-1.8560324922816722,,,,,,-0.2869007677183263,0.013276131666707672,,,,,,,,,,,,,,,,,,,,0.0420784979527895,,,,
2015-07-31,-0.03957939897735747,,,,,,0.020765005721462632,-0.4273250425164225,,,,,,,,,,,,,,,,,,,,-0.3492001317657226,,,,
2015-08-07,-0.04088785697620213,,,,,,0.6042678485698267,-4.94976217094521,,,,,,,,,,,,,,,,,,,,-3.6711743828678505,,,,
2015-08-14,-0.3371426011393491,,,,,,0.037212817912150586,-2.847193278331122,,,,,,,,,,,,,,,,,,,,-0.48639907897169377,,,,
2015-08-21,0.1909770795981127,,,,,,-0.0003031982902758079,-7.5435501767899655,,,,,,,,,,,,,,,,,,,,-0.21321075446013354,,,,
2015-08-28,-0.7544064962146585,,,,,,0.3906278896834887,-0.22505415544065,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,0.01680249169469252,,,,,,-0.05829643726776041,-0.032541809736293496,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,-0.018345789162064335,,,,,,0.019802437184162195,0.42217768531790056,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,0.3651745340168768,,,,,,-2.7089347960223433,-17.256747798095013,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,0.3704315712985593,,,,,,-0.004208143458832223,-6.775150241713995,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,1.3445650351866014,,,,,,0.011582675557373155,-15.573736301343377,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,0.939994802910096,,,,,,-2.8030183569336944,-13.461551081513653,,,,,,,,,,,,,,,,,,,,0.043034170848799236,,,,2.0637238221512
2015-10-16,10.36814572767385,,,,,,11.63315500088021,-0.20609328931571258,,,,,,,,,,,,,,,,,,,,0.613839187127746,,,,1.4215164895113879
2015-10-23,-0.5110640291618372,,,,,,0.02644819539934725,-4.80072138422118,,,,,,,,,,,,,,,,,,,,-1.7131593924058854,,,,-0.3632023695871722
2015-10-30,0.036301089609512734,,,,,,-12.214424503645658,0.15048851655676715,,,,,,,,,,,,,,,,,,,,-0.03185367984963025,,,,-0.13052728048963402
2015-11-06,-0.3954487227536292,,,,,,0.9098189553684979,-8.180781835904652,,,,,,,,,,,,,,,,,,,,-0.11241522218513861,,,,-7.5284276309759255
2015-11-13,0.6298060536986805,,,,,,1.4138152572587512,31.804498672809217,,,,,,,,,,,,,,,,,,,,-7.11809140559409,,,,0.022813248732231388
2015-11-20,-0.36093591256569263,,,,,,-3.752415163391148,1.0986431571127027,,,,,,,,,,,,,,,,,,,,55.78178763178725,,,,3.87063212868808
2015-11-27,0.09115070179357046,,,,,,-7.715935492910293,2.0985163095969006,,,,,,,,,,,,,,,,,,,,-2.6322198621079083,,,,-0.7033071245491346
2015-12-04,0.6258878491047178,,,,,,5.865753132730918,-0.009000339478201322,,,,,,,,,,,,,,,,,,,,-0.8374433191809774,,,,1.459162730069059
2015-12-11,0.09173854764352643,,,,,,0.13050335214188707,-7.568967148802591,,,,,,,,,,,,,,,,,,,,-0.2649347030701933,,,,-1.9280387452895766
2015-12-18,-2.1494551075644424,,,,,,0.7533579912644304,-15.606689581772278,,,,,,,,,,,,,,,,,,,,-4.759110273916196,,,,-0.01603708905516842
2015-12-25,0.7420922026368226,,,,,,0.006539068598539257,-3.6750604274625593,,,,,,,,,,,,,,,,,,,,0.3938915015288207,,,,-0.1446267231272889
2015-12-31,-5.152064496227226,,,,,,0.30337813680623366,0.5613506486784567,,,,,,,,,,,,,,,,,,,,-2.4324086573234798,,,,0.2762049964969419
2016-01-08,0.2583654598879276,,,,,,-12.96786131102351,-1.1063008251577746,,,,,,,,,,,,,,,,,,,,0.2767305203098395,,,,0.2561305799234749
2016-01-15,-12.383245078909038,,,,,,0.5759211156806914,-10.45569983400763,,,,,,,,,,,,,,,,,,,,-6.839748536655963,,,,0.30656266521981423
2016-01-22,1.7809768897170055,,,,,,0.010950226474080567,-5.033782719482145,,,,,,,,,,,,,,,,,,,,-1.40232827814835,,,,-0.24543299836720597
