TradingDay,TMT,一带一路,交通运输,传媒,农业综合,医疗,医药,医药医疗,国企改革,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-05-08,0.08922434281304915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,-0.21053738198705468,,,,,,-14.569106177740615,,,,,,,,,,,,,,,,,,,-0.8490271789595305,,,,
2015-05-22,12.696729022429414,,,,,,-6.625745046701092,,,,,,,,,,,,,,,,,,,-0.15113896725308038,,,,
2015-05-29,0.3473110141016954,,,,,,-3.640424471735489,,,,,,,,,,,,,,,,,,,-0.06017813535772691,,,,
2015-06-05,1.013128776127537,,,,,,0.7753310194928406,,,,,,,,,,,,,,,,,,,-1.143613185364347,,,,
2015-06-12,1.278008647796875,,,,,,0.17905342628639281,,,,,,,,,,,,,,,,,,,0.30379762913601827,,,,
2015-06-19,6.094131102841738,,,,,,17.27110125497342,,,,,,,,,,,,,,,,,,,0.008144960617509757,,,,
2015-06-26,-5.225972527622094,,,,,,-6.530033086318994,,,,,,,,,,,,,,,,,,,-11.076413778172281,,,,
2015-07-03,-0.18084511573546008,,,,,,-0.7020611722680989,,,,,,,,,,,,,,,,,,,6.2706652116324895,,,,
2015-07-10,6.471545729609427,,,,,,-14.973059665944309,,,,,,,,,,,,,,,,,,,-0.8057250845395302,,,,
2015-07-17,1.259878379822414,,,,,,6.361058686393897,,,,,,,,,,,,,,,,,,,0.0030151566544641475,,,,
2015-07-24,0.08920808335336593,,,,,,-10.601304365841111,,,,,,,,,,,,,,,,,,,0.11231475931742649,,,,
2015-07-31,0.08781255125438436,,,,,,-4.422544598478,,,,,,,,,,,,,,,,,,,6.266301583820824,,,,
2015-08-07,-5.362306240823649,,,,,,-0.44826480101627747,0.8172994717907466,,,,,,,,,,,,,,,,,,-7.7796454326403754,,,,
2015-08-14,1.2243039086794218,,,,,,-4.036219104636126,-1.5055610431895576,,,,,,,,,,,,,,,,,,-0.03001569355932745,,,,
