TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,新能源汽车,新能源综合,旅游,有色,机械设备,游戏,生物科技,电力,电子,石油石化,种植,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8538944848402445,,,,,,,
2015-12-31,,,,,,,,,,,,,14.183938903963625,,,,,,,,,,,,,,,,,0.5781069044165229,,,,,,,
2016-01-08,,,,,,,,,,,,,-0.23836998643212728,,,,,,,,,,,,,,,,,-20.88779492765656,,,,,,,
2016-01-15,,,,,,,,,,,,,0.07852252783566671,,,,,,,,,,,,,,,,,-1.9178634292091439,,,,,,,
2016-01-22,,,,,,,,,,,,,-0.5323158658814384,,,,,,,,,,,,,,,,,-2.7499342282624717,,,,,,,
2016-01-29,,,,,,,,,,,,,2.4089287021177994,,,,,,,,,,,,,,-21.769397179683498,,,-1.9282892411004913,,,,,,,
2016-02-05,,,,,,,,,,,,,-5.045771937482111,,,,,,,,,,,,,,-1.729250021191488,,,-0.6872337797588728,,,,,,,
2016-02-19,,,,,,,,,,,,,-2.478006732248125,,,,,,,,,,,,,,-0.8893507291507599,,,-1.1586004016588483,,,,,,,
2016-02-26,,,,,,,,,,,,,-0.5036793037445269,,,,,,,,,,,,,,-2.5579338627751036,,,-10.820989587725798,,,,,,,
2016-03-04,,,,,,,,,,,,,-0.2770888630399584,,,,,,,,,,,,,,8.272975791879148,,,2.4088034431397864,,,,,,,
2016-03-11,,,,,,,,,,,,,-0.897454816417937,,,,,,,,,,,,,,-0.7291431501041385,,,-2.577166721803225,,,,,,,
2016-03-18,,,,,,,,,,,,,-0.9337334711276379,,,,,,,,,,,,,,-1.1879457228539738,,,-2.2601790149868926,,,,,,,
2016-03-25,,,,,,,,,,,,,-2.2068859412826027,,,,,,,,,,,,,,-0.5807283273590605,,,5.3628425031641065,,,,,,,
2016-04-01,,,,,,,,,,,,,-0.4971082433691665,,,,,,,,,,,,,,,,,0.20567101204820748,,,,,,,
2016-04-08,,,,,,,,,,,,,-1.0391825638429595,,,,,,,,,,,,,,,,,10.933030165345887,,,,,,,
2016-04-15,,,,,,,,,,,,,-0.3018073524595433,,,,,,,,,,,,,,,,,1.7974312025614319,,,-1.7538586126168398,,,,
2016-04-22,,,,,,,,,,,,,-0.5473093034186574,,,,,,,,,,,,,,,,,-0.8825804286262644,,,-10.138279025979124,,,,
2016-04-29,,,,,,,,,,,,,0.3039135562623745,,,,,,,,,,,,,,,,,-6.8151628443218275,,,-1.5337815631912302,,,,
2016-05-06,,,,,,,,,,,,,-0.5946583103617762,,,,,,,,,,,,,,,,,-1.6473939371879567,,,10.800381626806185,,,,
2016-05-13,,,,,,,,,,,,,0.38537829231608356,,,,,,,,,,,,,,,,,1.1408268705821687,,,-2.390102339458366,,,,
2016-05-20,,,,,,,,,,,,,-2.3461974262051393,,,,,,,,,,,,,,,,,-2.4201146210820283,,,-1.1225408514550546,,,,
2016-05-27,,,,,,,,,,,,,-0.6750597166952192,,,,,,,,,,,,,,,,,-1.4544761322939699,,,-0.8331391233919461,,,,
2016-06-03,,,,,,,,,,,,,-0.3317119169034769,,,,,,,,,,,,,,,,,-6.088522775888479,,,-2.6440152937342773,,,,
2016-06-08,,,,,,,,,,,,,-0.19191558005701567,,,,,,,,,,,,,,,,,-1.3104007828176254,,,52.25706660391246,,,,
2016-06-17,,,,,,,,,,,,,1.101265516812538,,,,,,,,,,,,,,,,,-0.6228391715478174,,,1.2378106429857034,,,,
2016-06-24,,,,,,,,,,,,,0.27088868549313694,,,,,,,,,,,,,,,,,1.010885754877084,,,-7.604961560474197,,,,
2016-07-01,,,,,,,,,,,,,-4.31003851163186,,,,,,,,,,,,,,,,,41.71271235337998,,,-1.4625611976298845,,,,
2016-07-08,,,,,,,,,,,,,-0.42100029786503,,,,,,,,,,,,,,,,,-6.423116976812347,,,-32.50445965982588,,,,
2016-07-15,,,,,,,,,,,,,-0.30918381075388335,,,,,,,,,,,,,,,,,-0.6540466378461924,,,-2.4076184868948793,,,,
2016-07-22,,,,,,,,,,,,,1.192599805613272,,,,,,,,,,,,,,,,,-0.8697448018964489,,,0.8039844490650565,,,,
2016-07-29,,,,,,,,,,,,,-71.46996476978373,,,,,,,,,,,,,,,,,0.05146727314896832,,,-0.4749184332132686,,,,
2016-08-05,,,,,,,,,,,,,-31.15395114950597,,,,,,,,,,,,,,,,,-0.9504579667803361,,,-0.9178162881719343,,,,
2016-08-12,,,,,,,,,,,,,0.09824657821069649,,,,,,,,,,,,,,,,,1.9156421716143284,,,1.8810401568401252,,,,
2016-08-19,,,,,,,,,,,,,-0.2592220932682881,,,,,,,,,,,,,,,,,-14.339512967450794,,,1.597888289926026,,,,
2016-08-26,,,,,,,,,,,,,-0.4730558509052688,,,,,,,,,,,,,,,,,2.0392470612424742,,,-4.0480249719462815,,,-0.3742297321728182,
2016-09-02,,,,,,,,,,,,,-3.8451909518550362,,,,,,,,,,,,,,,,,14.521050499777829,,,-6.879800844407646,,,-0.7475225802263712,
2016-09-09,,,,,,,,,,,,,-0.8697423418634085,,,,,,,,,,,,,,,,,2.1951872069166156,,,-8.421727651518895,,,-1.455931546288837,
2016-09-14,,,,,,,,,,,,,-68.21569787286637,,,,,,,,,,,,,,,,,6.26093764440013,,,14.032623823233886,,,-89.31577016140217,
2016-09-23,,,,,,,,,,,,,8.923953496920188,,,,,,,,,,,,,,,,,-1.6459823723594338,,,-1.618744926664788,,,-0.4914499528650963,
2016-09-30,,,,,,,,,,,,,-0.4967869892133069,,,,,,,,,,,,,,,,,10.221682607996213,,,7.807257722184531,,,-0.5687635425754747,
2016-10-14,,,,,,,,,,,,,36.27865300158868,,,,,,,,,,,,,,,,,-1.294743947387776,,,20.892775804945707,,,-0.7467437380180044,
2016-10-21,,,,,,,,,,,,,-14.452245182163287,,,,,,,,,,,,,,,,,-0.2167558613857043,,,-0.5072403430012118,,,-17.02780111420502,
2016-10-28,,,,,,,,,,,,,-3.3541036887294124,,,,,,,,,,,,,,,,,1.8611376867210567,,,12.183707093201438,,,-0.2494997901588657,
2016-11-04,,,,,,,,,,,,,-2.1092905475106,,,,,,,,,,,,,,,,,33.51895458778451,,,-5.012331861727443,,,-0.2823126815581166,
2016-11-11,,,,,,,,,,,,,-5.262724682432422,,,,,,,,,,,,,,,,,-1.241029199705455,,,-17.787881872880817,,,-6.073143074013188,
2016-11-18,,,,,,,,,,,,,-9.099559106653903,,,,,,,,,,,,,,,,,-64.75911369277263,,,-1.237290177063521,,,0.13628300805089716,
2016-11-25,,,,,,,,,,,,,-0.7726051755004082,,,,,,,,,,,,,,,,,-4.801586582831368,,,-4.310464544763998,,,0.3219222188609496,
2016-12-02,,,,,,,,,,,,,40.486397810746006,,,,,,,,,,,,,,,,,-1.2944077472551374,,,-21.312397880280983,,,-0.46858345766384935,
2016-12-09,,,,,,,,,,,,,10.927803650056909,,,,,,,,,,,,,,,,,5.919889719982909,,,2.760792218761752,,,-5.964954447981884,
2016-12-16,,,,,,,,,,,,,1.370073535921843,,,,,,,,,,,,,,,,,-7.822361992099344,,,-15.389408807112453,,,-0.632682702917523,
2016-12-23,,,,,,,,,,,,,-1.353123715474993,,,,,,,,,,,,,,,,,-0.5292301979331899,,,-8.443595781254576,,,-0.11315636591923339,
2016-12-31,,,,,,,,,,,,,-0.27307884336279176,,,,,,,,,,,,,,,,,-0.8114153430694783,,,2.061459968439017,,,-0.28506227167855747,
2017-01-06,,,,,,,,,,,,,17.125770667930972,,,,,,,,,,,,,,,,,-0.19269039310146535,,,0.03987339344493962,,,0.02088943438288937,
2017-01-13,,,,,,,,,,,,,-0.02563296486566885,,,,,,,,,,,,,,,,,-0.9690677325004756,,,-11.908233763051715,,,-0.08971463872254226,
2017-01-20,,,,,,,,,,,,,-4.106981178833255,,,,,,,,,,,,,,,,,-0.21537079245718926,,,-5.991288255845026,,,4.389284134094762,
2017-01-26,,,,,,,,,,,,,-0.3301843223248106,,,,,,,,,,,,,,,,,-1.1350622257559233,,,-0.43052595017801787,,,-1.8840990940391618,
2017-02-03,,,,,,,,,,,,,-1.2474614755973743,,,,,,,,,,,,,,,,,-0.5005608203263117,,,-4.109290318885095,,,-1.2636681019057776,
2017-02-10,,,,,,,,,,,,,-1.691750228693453,,,,,,,,,,,,,,,,,-2.2963949116731506,,,-4.58681766718267,,,-0.7694362423885293,
