TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,新能源综合,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,种植,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7363844506059217,,,,,,,
2015-08-07,,,,,,,,,,,-9.63861911601846,,-0.3538768136969509,,,,,,,,,,,,,,,,,,,-1.2632500872991639,,,,,,,
2015-08-14,,,,,,,,,,,-0.3923030271298744,,-0.8150566803330117,,,,,,,,,,,,,,,,,,,-1.0004098946133049,,,,,,,
2015-08-21,,,,,,,,,,,0.5016818370101843,,-9.507036837429526,,,,,,,,,,,,,,,,,,,-0.20945583258232636,,,,,,,
2015-08-28,,,,,,,,,,,,,-0.33310986061972403,,,,,,,,,,,,,,,,,,,-0.9589483397097543,,,,,,,
2015-09-02,,,,,,,,,,,,,-2.5805822860305208,,,,,,,,,,,,,,,,0.5498119396488637,,,-10.360089324671073,,,,,,,
2015-09-11,,,,,,,,,,,,,-0.10491304277638508,,,,,,,,,,,,,,,,-0.2540200294284136,,,-3.2283127907987126,,,,,,,
2015-09-18,,,,,,,,,,,,,0.2747854092731452,,,,,,,,,,,,,,,,-0.6551579937862829,,,1.7413694962088295,,,,,,,
2015-09-25,,,,,,,,,,,,,0.41869448997979897,,,,,,,,,,,,,,,,1.3385953984997485,,,0.29822508894486616,,,,,,,
2015-09-30,,,,,,,,,,,,,-10.18153758138,,,,,,,,,,,,,,,,15.998565052610687,,,-4.609257406196097,,,,,,,
2015-10-09,,,,,,,,,,,,,-0.16649975476937523,,,,,,,,,,,,,,,,-0.031210484616783957,,,-1.689366036947692,,,,,,,
2015-10-16,,,,,,,,,,,,,-0.577383410447183,,,,,,,,,,,,,,,,-2.440780836224663,,,-2.0644852578342627,,,,,,,
2015-10-23,,,,,,,,,,,,,-2.1438797774068075,,,,,,,,,,,,,,,,-0.22585094928036845,,,-36.259255116511454,,,,,,,
2015-10-30,,,,,,,,,,,,,-1.0528085388397708,,,,,,,,,,,,,,,,-0.6087289621470273,,,0.26281348121296366,,,,,,,
2015-11-06,,,,,,,,,,,,,26.670608138810113,,,,,,,,,,,,,,,,-1.8440625739562742,,,-0.9229218345983272,,,,,,,
2015-11-13,,,,,,,,,,,,,1.4944073458373492,,,,,,,,,,,,,,,,17.124829893017527,,,-3.719060792048424,,,-0.15870550488132001,,,,
2015-11-20,,,,,,,,,,,,,-5.298694318976967,,,,,,,,,,,,,,,,-0.131693742297188,,,-0.07079932844059222,,,-1.3085094364666174,,,,
2015-11-27,,,,,,,,,,,,,1.8698839513445695,,,,,,,,,,,,,,,,-3.6542241295195623,,,0.2701818894856598,,,0.2093010663314281,,,,
2015-12-04,,,,,,,,,,,,,-0.6108847834950084,,,,,,,,,,,,,,,,-0.20487119300315002,,,-22.003845392518137,,,-1.37661934699925,,,,
2015-12-11,,,,,,,,,,,,,-0.09946523529918797,,,,,,,,,,,,,,,,7.453096563081273,,,23.325434715659103,,,-1.4392824570320104,,,,
2015-12-18,,,,,,,,,,,,,-3.7124901173601987,,,,,,,,,,,,,,,,1.330124126888339,,,-2.2366445773742,,,-0.5589192374168666,,,,
2015-12-25,,,,,,,,,,,,,-0.529417905219015,,,,,,,,,,,,,,,,-0.26355313753245746,,,0.2612458689657604,,,0.9726339380753052,,,,
2015-12-31,,,,,,,,,,,,,-0.742548061217284,,,,,,,,,,,,,,,,5.120863492361046,,,0.08322853431660082,,,-0.6491813683266205,,,,
