TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,新能源汽车,新能源综合,旅游,有色,机械设备,游戏,生物科技,电力,电子,石油石化,种植,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9304629714080552,,,,,,,
2015-10-30,,,,,,,,,,,,,-0.6776192911453016,,,,,,,,,,,,,,,,,-0.8993884819362241,,,,,,,
2015-11-06,,,,,,,,,,,,,-3.247144412860806,,,,,,,,,,,,,,,,,-0.6984489757113583,,,,,,,
2015-11-13,,,,,,,,,,,,,-0.9131534694758332,,,,,,,,,,,,,,,,,-0.4597317348882989,,,,,,,
2015-11-20,,,,,,,,,,,,,-0.16826957800623055,,,,,,,,,,,,,,,,,-3.0207277031880793,,,,,,,
2015-11-27,,,,,,,,,,,,,-0.41866296923956164,,,,,,,,,,,,,,-12.338427136480124,,,-0.6316237094543667,,,,,,,
2015-12-04,,,,,,,,,,,,,3.8835368665418697,,,,,,,,,,,,,,-1.156921047769497,,,-3.881498855522004,,,,,,,
2015-12-11,,,,,,,,,,,,,-21.682352453131838,,,,,,,,,,,,,,-38.11790511932355,,,-2.5940977250678223,,,,,,,
2015-12-18,,,,,,,,,,,,,-0.4286765392065783,,,,,,,,,,,,,,-0.8605958492269599,,,0.20281044081003063,,,,,,,
2015-12-25,,,,,,,,,,,,,-0.23501098250381713,,,,,,,,,,,,,,1.4390769509133339,,,-1.004235808670462,,,,,,,
2015-12-31,,,,,,,,,,,,,0.04512153862521329,,,,,,,,,,,,,,-0.6739649780581786,,,-0.8349549116605786,,,,,,,
2016-01-08,,,,,,,,,,,,,-0.7709528100508525,,,,,,,,,,,,,,-12.936531086282399,,,-0.15527534168525775,,,,,,,
2016-01-15,,,,,,,,,,,,,-0.21157310865168505,,,,,,,,,,,,,,-0.2373607496785599,,,32.445177698983834,,,,,,,
2016-01-22,,,,,,,,,,,,,-0.3044125282014814,,,,,,,,,,,,,,-0.20385931571142768,,,-1.557381179241386,,,,,,,
2016-01-29,,,,,,,,,,,,,2.1104981635778244,,,,,,,,,,,,,,-0.041769065444143105,,,18.05177798706724,,,,,,,
2016-02-05,,,,,,,,,,,,,-0.6814772661600544,,,,,,,,,,,,,,50.792677530016526,,,-0.045790329429273746,,,-4.8213664897341095,,,,
2016-02-19,,,,,,,,,,,,,1.307931976150176,,,,,,,,,,,,,,-0.41373633635272594,,,-0.94486052844539,,,-0.41176015963589874,,,,
2016-02-26,,,,,,,,,,,,,-0.12441535993648294,,,,,,,,,,,,,,0.9454726038092032,,,-0.6311709001093192,,,1.0233521166133006,,,,
2016-03-04,,,,,,,,,,,,,-0.32557443509634887,,,,,,,,,,,,,,-0.1873379121873917,,,7.721969090655916,,,-26.25504143266207,,,,
2016-03-11,,,,,,,,,,,,,-4.486702059422723,,,,,,,,,,,,,,9.79586971600452,,,-0.32519390561765116,,,-1.6868116459759195,,,,
2016-03-18,,,,,,,,,,,,,-0.7784222191765284,,,,,,,,,,,,,,-0.4372384496831355,,,-0.891042381157336,,,-0.7087616100438927,,,,
2016-03-25,,,,,,,,,,,,,-0.14648439946713898,,,,,,,,,,,,,,1.9287046225527722,,,-6.179930915333561,,,-0.9260103320108994,,,,
2016-04-01,,,,,,,,,,,,,-0.806594587741688,,,,,,,,,,,,,,,,,-1.0549404432522733,,,-0.7609095584304488,,,,
2016-04-08,,,,,,,,,,,,,-4.655187488892192,,,,,,,,,,,,,,,,,-3.1475090703863557,,,-0.32592692496384357,,,,
2016-04-15,,,,,,,,,,,,,-0.1589395020007938,,,,,,,,,,,,,,,,,-3.7359568129560103,,,-0.5725702603991076,,,,
2016-04-22,,,,,,,,,,,,,-0.43593338319298003,,,,,,,,,,,,,,,,,-22.31939453478961,,,-0.025423007682500054,,,,
2016-04-29,,,,,,,,,,,,,-0.6892699182734527,,,,,,,,,,,,,,,,,0.6656952916817511,,,1.9988833771890688,,,,
2016-05-06,,,,,,,,,,,,,-0.14593357686478237,,,,,,,,,,,,,,,,,-1.0092772038836106,,,-0.5082062820075417,,,,
2016-05-13,,,,,,,,,,,,,-9.531636173028161,,,,,,,,,,,,,,,,,-1.0816542153390327,,,1.8240542749960713,,,,
2016-05-20,,,,,,,,,,,,,-19.56005334914285,,,,,,,,,,,,,,,,,-11.23163656798293,,,0.8097039363935692,,,,
2016-05-27,,,,,,,,,,,,,-0.6652637798682074,,,,,,,,,,,,,,,,,-0.21436385602194918,,,-0.7398200693628538,,,,
2016-06-03,,,,,,,,,,,,,-0.3142473312725488,,,,,,,,,,,,,,,,,-4.311751496366013,,,-0.13171487659473702,,,,
2016-06-08,,,,,,,,,,,,,-0.040174566075156126,,,,,,,,,,,,,,,,,-1.3096574072864435,,,0.8145257528980632,,,,
