TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,新能源综合,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,种植,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.663864381460148,,,,,,,
2015-07-17,,,,,,,,,,,-3.690749641151142,,-0.22011533112180803,,,,,,,,,,,,,,,,,,,-1.0132264065439351,,,,,,,
2015-07-24,,,,,,,,,,,12.266881197321984,,-0.37850049042130546,,,,,,,,,,,,,,,,,,,-0.8842164693618987,,,,,,,
2015-07-31,,,,,,,,,,,-2.80076737873091,,-0.8149526049792495,,,,,,,,,,,,,,,,,,,-5.592796660759045,,,,,,,
2015-08-07,,,,,,,,,,,12.017231941744416,,-9.398294179912828,,,,,,,,,,,,,,,,,,,-0.7955475340579661,,,,,,,
2015-08-14,,,,,,,,,,,0.3697090046981938,,-4.346625267692026,,,,,,,,,,,,,,,,17.753951916099176,,,6.016692221809938,,,,,,,
2015-08-21,,,,,,,,,,,0.12312777373834727,,-0.21056910484713032,,,,,,,,,,,,,,,,-5.385534436323578,,,-4.136866453744674,,,,,,,
2015-08-28,,,,,,,,,,,,,0.8722418964558367,,,,,,,,,,,,,,,,1.5899948338765415,,,-0.15116214566302946,,,,,,,
2015-09-02,,,,,,,,,,,,,-0.7097253745054091,,,,,,,,,,,,,,,,-0.2673048787974909,,,-1.9981259504887505,,,,,,,
2015-09-11,,,,,,,,,,,,,-2.574040887757377,,,,,,,,,,,,,,,,-9.151217912131287,,,-2.7722801748791888,,,,,,,
2015-09-18,,,,,,,,,,,,,-0.4827380962468438,,,,,,,,,,,,,,,,1.254510983573529,,,-0.04161499305842395,,,,,,,
2015-09-25,,,,,,,,,,,,,0.018200853003078388,,,,,,,,,,,,,,,,-0.7533012496866397,,,0.13272999155884782,,,,,,,
2015-09-30,,,,,,,,,,,,,-0.31156650411414955,,,,,,,,,,,,,,,,-0.12444710245124051,,,0.45202806463268547,,,,,,,
2015-10-09,,,,,,,,,,,,,-0.2673634125582543,,,,,,,,,,,,,,,,0.21394447311186937,,,-1.040340321532152,,,,,,,
2015-10-16,,,,,,,,,,,,,-0.6295489688660568,,,,,,,,,,,,,,,,-1.4785542717863085,,,-6.491504357933015,,,,,,,
2015-10-23,,,,,,,,,,,,,-1.0687566400084743,,,,,,,,,,,,,,,,-0.06695700549546815,,,-25.002787458939487,,,0.03890343572369598,,,,
