TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,新能源综合,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,种植,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18014992846027567,,,,,,,
2015-08-21,,,,,,,,,,,-0.24820521626231284,,0.04375940933253759,,,,,,,,,,,,,,,,,,,-0.04171521847824542,,,,,,,
2015-08-28,,,,,,,,,,,,,-0.4576062005093424,,,,,,,,,,,,,,,,,,,0.15790483710222503,,,,,,,
2015-09-02,,,,,,,,,,,,,-0.00821342200220795,,,,,,,,,,,,,,,,,,,0.1306400737639375,,,,,,,
2015-09-11,,,,,,,,,,,,,-0.041616297753761966,,,,,,,,,,,,,,,,,,,0.057656515464242296,,,,,,,
2015-09-18,,,,,,,,,,,,,0.07401505639963313,,,,,,,,,,,,,,,,0.09698780741245533,,,-0.34535044400957704,,,,,,,
2015-09-25,,,,,,,,,,,,,-0.07538150035440724,,,,,,,,,,,,,,,,0.047322353689910224,,,-0.2685011897501404,,,,,,,
2015-09-30,,,,,,,,,,,,,0.05398518990325604,,,,,,,,,,,,,,,,-0.03061961969425473,,,0.29721716577472423,,,,,,,
2015-10-09,,,,,,,,,,,,,-0.17204107306972682,,,,,,,,,,,,,,,,-0.0364378718724357,,,-0.03619467634938659,,,,,,,
2015-10-16,,,,,,,,,,,,,-0.012671334671454938,,,,,,,,,,,,,,,,0.019566339824117596,,,-0.04689745182570065,,,,,,,
2015-10-23,,,,,,,,,,,,,-0.01241254012815906,,,,,,,,,,,,,,,,0.14066572714642286,,,0.10625508723131791,,,,,,,
2015-10-30,,,,,,,,,,,,,-0.02834577411720631,,,,,,,,,,,,,,,,0.009059923339401027,,,-0.02613166307931794,,,,,,,
2015-11-06,,,,,,,,,,,,,-0.02383280399438479,,,,,,,,,,,,,,,,0.007576137107521972,,,-0.9095381945820978,,,,,,,
2015-11-13,,,,,,,,,,,,,-0.04416586006496692,,,,,,,,,,,,,,,,0.16879401753900294,,,0.029479972712496198,,,,,,,
2015-11-20,,,,,,,,,,,,,-0.013882065741746472,,,,,,,,,,,,,,,,0.045737168719274114,,,0.022488728066605384,,,,,,,
2015-11-27,,,,,,,,,,,,,-0.00912215823417827,,,,,,,,,,,,,,,,0.0013964319513432718,,,0.015694300890268874,,,-0.1279714793191578,,,,
2015-12-04,,,,,,,,,,,,,-0.107113505589357,,,,,,,,,,,,,,,,-0.0322125108465074,,,-0.004139497506883351,,,0.032997716188002194,,,,
2015-12-11,,,,,,,,,,,,,0.06541149742966976,,,,,,,,,,,,,,,,0.10808091878484491,,,-0.004485556312094893,,,0.011812274647474792,,,,
2015-12-18,,,,,,,,,,,,,-0.046799712775282,,,,,,,,,,,,,,,,-0.006286365083161938,,,-0.06721163167370857,,,0.06216896475793589,,,,
2015-12-25,,,,,,,,,,,,,-0.20781362903923634,,,,,,,,,,,,,,,,-0.00972303444709037,,,0.05690436320664819,,,0.016510141520458158,,,,
2015-12-31,,,,,,,,,,,,,-0.060653781557961965,,,,,,,,,,,,,,,,-0.05022668985054016,,,0.029487158035180858,,,0.06570674012350107,,,,
2016-01-08,,,,,,,,,,,,,-0.006766265108577987,,,,,,,,,,,,,,,,0.01677471054100006,,,0.10372987648635759,,,1.2577411055399108,,,,
2016-01-15,,,,,,,,,,,,,-0.045369407525651974,,,,,,,,,,,,,,,,0.027992442035224486,,,-0.022107046339717676,,,0.52357380450263,,,,
2016-01-22,,,,,,,,,,,,,-0.19180576341378291,,,,,,,,,,,,,,,,1.304932451144511,,,-0.0034847058860947725,,,0.022532960693573953,,,,
2016-01-29,,,,,,,,,,,,,-0.6988259093454924,,,,,,,,,,,,,,,,-0.07475084446831477,,,-0.08974400402943221,,,-0.21696826132974628,,,,
2016-02-05,,,,,,,,,,,,,-0.013781595601107494,,,,,,,,,,,,,,,,-0.26819373037735705,,,-0.03054441583530755,,,0.7027054725220758,,,,
2016-02-19,,,,,,,,,,,,,-0.5050492795122347,,,,,,,,,,,,,,,,0.10601209027864042,,,-0.21663655394656417,,,-0.026328088652847137,,,,
2016-02-26,,,,,,,,,,,,,-0.43472804963040657,,,,,,,,,,,,,,,,0.027309706665144748,,,1.4273623715285473,,,0.015517129285346229,,,,
2016-03-04,,,,,,,,,,,,,-0.0005310183824743242,,,,,,,,,,,,,,,,0.002849927587334204,,,-0.49307002162776703,,,0.13632074807423064,,,,
2016-03-11,,,,,,,,,,,,,-0.027803018107273952,,,,,,,,,,,,,,,,0.556748826521559,,,0.30209019825354305,,,-0.025806186831171668,,,,
2016-03-18,,,,,,,,,,,,,-0.050542715128586546,,,,,,,,,,,,,,,,-0.33785965136081436,,,0.022056817574529805,,,0.012143690818423612,,,,
2016-03-25,,,,,,,,,,,,,-1.3970726685089598,,,,,,,,,,,,,,,,0.07788115263378481,,,0.8222764982643109,,,0.011391410913884358,,,,
2016-04-01,,,,,,,,,,,,,-0.0011602634133724872,,,,,,,,,,,,,,,,,,,-0.5530142117736695,,,0.8260553680500641,,,,
2016-04-08,,,,,,,,,,,,,-0.028298844572629635,,,,,,,,,,,,,,,,,,,-0.10293335212295467,,,0.02004152207897976,,,,
2016-04-15,,,,,,,,,,,,,-0.15350187312707614,,,,,,,,,,,,,,,,,,,-0.15660430544861922,,,-5.52033212702184,,,0.06330878032547882,
2016-04-22,,,,,,,,,,,,,-0.06673796971922281,,,,,,,,,,,,,,,,,,,-0.002063018885377305,,,2.332800779538828,,,0.0019174674159921166,
2016-04-29,,,,,,,,,,,,,1.9635664473698289,,,,,,,,,,,,,,,,,,,0.042183439219521224,,,0.028530553848345373,,,-0.05783546934300589,
2016-05-06,,,,,,,,,,,,,-0.07702646146546922,,,,,,,,,,,,,,,,,,,1.288042999754763,,,0.10460214988366265,,,0.007804720974168816,
2016-05-13,,,,,,,,,,,,,-0.14300746652208746,,,,,,,,,,,,,,,,,,,0.12296324014347638,,,-0.26130718786181256,,,-0.02700524324622811,
2016-05-20,,,,,,,,,,,,,-0.6102407916636968,,,,,,,,,,,,,,,,,,,0.0010270687846060834,,,1.262063061296519,,,1.1102378846313434,
2016-05-27,,,,,,,,,,,,,-0.0025040801241530295,,,,,,,,,,,,,,,,,,,-0.0036150936364749767,,,0.10180983459980948,,,0.015763225477395795,
2016-06-03,,,,,,,,,,,,,-1.439817962932131,,,,,,,,,,,,,,,,,,,2.7930992162850568,,,0.002855556163387762,,,0.08643229765142332,
2016-06-08,,,,,,,,,,,,,-1.0304399284254422,,,,,,,,,,,,,,,,,,,0.026564690995847483,,,-0.32243518650070213,,,0.01767028470996725,
2016-06-17,,,,,,,,,,,,,-0.14388907756837466,,,,,,,,,,,,,,,,,,,-0.3112309494312586,,,0.020136906847732006,,,0.18152991077277403,
2016-06-24,,,,,,,,,,,,,-0.04154950260148596,,,,,,,,,,,,,,,,,,,-0.07023111743463475,,,0.13051461347809407,,,0.01397967036512496,
2016-07-01,,,,,,,,,,,,,-0.37626152425700843,,,,,,,,,,,,,,,,,,,0.8931600260945349,,,0.025732697109621935,,,0.05170287044992372,
2016-07-08,,,,,,,,,,,,,-0.19631985180269634,,,,,,,,,,,,,,,,,,,-0.05475251695937403,,,0.04665334778766417,,,-0.0188470703467391,
2016-07-15,,,,,,,,,,,,,-0.20656586262294627,,,,,,,,,,,,,,,,,,,-0.02946320650148721,,,0.033313766225130444,,,0.008955986400720168,
2016-07-22,,,,,,,,,,,,,-0.21194370309259553,,,,,,,,,,,,,,,,,,,0.03363792708736614,,,1.1165715351501548,,,-0.019114756769012232,
2016-07-29,,,,,,,,,,,,,-0.7049832008337877,,,,,,,,,,,,,,,,,,,-0.010962964012319058,,,0.3535572785382781,,,0.6403828981435221,
2016-08-05,,,,,,,,,,,,,0.04092217515011051,,,,,,,,,,,,,,,,,,,-0.11352645134418868,,,-2.371500838048721,,,0.004732247762627104,
2016-08-12,,,,,,,,,,,,,-0.24940460780155094,,,,,,,,,,,,,,,,,,,0.11684873401610521,,,0.3086048385313349,,,0.907816504990815,
2016-08-19,,,,,,,,,,,,,-0.039012914505977186,,,,,,,,,,,,,,,,,,,0.008690586703121162,,,0.11282716698196738,,,0.20004347619831025,
2016-08-26,,,,,,,,,,,,,-0.7471432545866381,,,,,,,,,,,,,,,,,,,-0.10441238021777617,,,0.4510985717288415,,,0.037224780675150296,
2016-09-02,,,,,,,,,,,,,-0.1552261236757156,,,,,,,,,,,,,,,,,,,-1.5783257603510052,,,-0.00902781269694031,,,0.06521173104861706,
2016-09-09,,,,,,,,,,,,,0.4448190549393802,,,,,,,,,,,,,,,,,,,-0.0002549265490445615,,,0.012051634069281966,,,0.07260381846447594,
2016-09-14,,,,,,,,,,,,,0.046164883828057765,,,,,,,,,,,,,,,,,,,-0.021514407337645508,,,-0.04096322914485715,,,-0.0025274885942291048,
2016-09-23,,,,,,,,,,,,,-0.04864546776074443,,,,,,,,,,,,,,,,,,,0.04862894265751293,,,0.008233246130368592,,,0.015824592977130472,
2016-09-30,,,,,,,,,,,,,-0.09854557899774213,,,,,,,,,,,,,,,,,,,-0.0645546894226077,,,0.7076267899860558,,,0.12233435149953083,
2016-10-14,,,,,,,,,,,,,-0.3581758479785508,,,,,,,,,,,,,,,,,,,-0.0339272137284458,,,0.10628056989585909,,,-0.017562979811227963,
2016-10-21,,,,,,,,,,,,,-0.009140487673670032,,,,,,,,,,,,,,,,,,,0.21150782175784807,,,0.10013996945633456,,,0.04568118902204056,
2016-10-28,,,,,,,,,,,,,-0.2611703697124415,,,,,,,,,,,,,,,,,,,0.37091858877296624,,,-0.053454210378739625,,,0.15314605758372915,
2016-11-04,,,,,,,,,,,,,0.03976072210559166,,,,,,,,,,,,,,,,,,,0.10263427283252788,,,-2.474400428720619,,,0.12693745310108562,
2016-11-11,,,,,,,,,,,0.28660055805176426,,-0.035353244032312534,,,,,,,,,,,,,,,,,,,0.01766555936576867,,,0.22122640139511474,,,-0.015697057065977564,
2016-11-18,,,,,,,,,,,0.1524315974086781,,-0.09834742838927103,,,,,,,,,,,,,,,,,,,-0.6520524618156175,,,0.7919626214436047,,,-0.0019405783209307005,
2016-11-25,,,,,,,,,,,0.08583332666409853,,0.26888273971367,,,,,,,,,,,,,,,,,,,-0.27494585497764545,,,-0.3791469386099993,,,0.03540578933188972,
2016-12-02,,,,,,,,,,,0.5434425033717345,,-0.023218694262006685,,,,,,,,,,,,,,,,,,,-0.01870893744853773,,,-0.0011756069867443156,,,-0.005303286788088397,
2016-12-09,,,,,,,,,,,-0.1771792565973779,,-0.01856700568328634,,,,,,,,,,,,,,,,,,,0.4066254898531162,,,0.13458911848411872,,,-0.017635733966624826,
2016-12-16,,,,,,,,,,,1.7339242152667613,,-0.02356258828942294,,,,,,,,,,,,,,,,,,,-0.11436437351941461,,,0.02513975137386542,,,0.0203057566366606,
2016-12-23,,,,,,,,,,,-0.7993900412173381,,0.10285745643724867,,,,,,,,,,,,,,,,,,,-0.03944475020328808,,,0.3053896994046935,,,0.010586329724952555,
2016-12-31,,,,,,,,,,,0.06167090290417865,,-0.0663683704708502,,,,,,,,,,,,,,,,,,,-0.05647782079641385,,,-0.147247638245332,,,0.015943559359436997,
2017-01-06,,,,,,,,,,,0.22462582946767035,,-0.026197163678155746,,,,,,,,,,,,,,,,,,,0.059086151047512026,,,-0.22838419422261694,,,0.10688387188779408,
2017-01-13,,,,,,,,,,,0.12969483854380898,,0.007891320549461223,,,,,,,,,,,,,,,,,,,0.03246861695898563,,,-0.012579609189087852,,,0.22179971287868727,
2017-01-20,,,,,,,,,,,0.2901170692665135,,-0.07107923641295188,,,,,,,,,,,,,,,,,,,0.03979093385365409,,,1.2158364493030904,,,0.03972943515539456,
2017-01-26,,,,,,,,,,,1.2459565847387428,,-0.04582669958722987,,,,,,,,,,,,,,,,,,,0.42728471683132835,,,0.1002146155532815,,,0.28178817041914717,
2017-02-03,,,,,,,,,,,0.17297344170706358,,-0.20186012124126762,,,,,,,,,,,,,,,,,,,0.16780918532826009,,,-0.0007982875437676888,,,0.009397471566271569,
2017-02-10,,,,,,,,,,,0.11367651079940722,,-0.049865440836223636,,,,,,,,,,,,,,,,,,,-0.09236630384335542,,,0.020367451471053084,,,0.00482446985805744,
2017-02-17,,,,,,,,,,,0.22826937664720254,,-0.17509622747467868,,,,,,,,,,,,,,,,,,,-0.02883231891855677,,,0.11326126905109278,,,0.017035627217343512,
2017-02-24,,,,,,,,,,,0.10818140917061608,,-0.5603525108877657,,,,,,,,,,,,,,,,,,,-1.7451162665571411,,,-0.0274704357797708,,,0.0252006513278345,
2017-03-03,,,,,,,,,,,0.15510650720178323,,-0.05145898995635489,,,,,,,,,,,,,,,,,,,0.034783938926137126,,,-0.5646303288381839,,,0.1176048105306907,
2017-03-10,,,,,,,,,,,-0.023801912691246173,,-0.23825320049284676,,,,,,,,,,,,,,,,,,,-1.3229403175390257,,,-0.39323359976697564,,,-1.6452249887867818,
2017-03-17,,,,,,,,,,,0.13309274052696005,,-0.08661846158705891,,,,,,,,,,,,,,,,,,,-0.031624172309651026,,,0.02404460640906795,,,0.015076589311988062,
2017-03-24,,,,,,,,,,,0.08908488895590752,,-0.7091127102097494,,,,,,,,,,,,,,,,,,,0.06431754635996706,,,-0.3274378156054883,,,0.013920272022703895,
2017-03-31,,,,,,,,,,,0.4307473852374031,,-0.1750497952351468,-0.10784346894613284,,,,,,,,,,,,,,,,,,-0.0709757512666925,,,-0.27088300396525483,,,0.010785039564461706,
2017-04-07,,,,,,,,,,,-0.31430493664197756,,-0.015259897473061685,-0.0023325788423245847,,,,,,,,,,,,,,,,,,-0.013639094797946984,,,0.004330246831531483,,,0.39839424491355246,
2017-04-14,,,,,,,,,,,-0.1027735351922858,,-0.0671332333106359,-0.09570191398481534,,,,,,,,,,,,,,,,,,0.0733441011505374,,,-0.010228355636578628,,,-0.5374606065978936,
2017-04-21,,,,,,,,,,,0.32606238024808654,,0.04444410962223611,-0.08153155240106247,,,,,,,,,,,,,,,,,,-0.29329735232358306,,,0.2538909783907575,,,0.4766095797509353,
