TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,新能源汽车,新能源综合,旅游,有色,机械设备,游戏,生物科技,电力,电子,石油石化,种植,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08642558173187043,,,,,,,
2015-10-30,,,,,,,,,,,,,-0.025668829357009527,,,,,,,,,,,,,,,,,0.29095496316750175,,,,,,,
2015-11-06,,,,,,,,,,,,,0.014950229752385684,,,,,,,,,,,,,,,,,0.38280019997169945,,,,,,,
2015-11-13,,,,,,,,,,,,,0.03468689565700975,,,,,,,,,,,,,,,,,-0.20805187509797624,,,,,,,
2015-11-20,,,,,,,,,,,,,-0.011833249440482934,,,,,,,,,,,,,,,,,-0.05619045493036842,,,,,,,
2015-11-27,,,,,,,,,,,,,0.005849903567553548,,,,,,,,,,,,,,0.0008907989588895007,,,-0.925763258021318,,,,,,,
2015-12-04,,,,,,,,,,,,,-0.0009168734872373811,,,,,,,,,,,,,,0.015533085626256217,,,-0.24090328807359743,,,,,,,
2015-12-11,,,,,,,,,,,,,-0.3002685348107105,,,,,,,,,,,,,,-0.23655900819094183,,,0.011270097020482747,,,,,,,
2015-12-18,,,,,,,,,,,,,-0.03843672066521143,,,,,,,,,,,,,,-0.007094998666144517,,,-1.1723017054276135,,,,,,,
2015-12-25,,,,,,,,,,,,,-0.009303208569739858,,,,,,,,,,,,,,0.17849230548656442,,,-0.01641059884523728,,,,,,,
2015-12-31,,,,,,,,,,,,,0.007123920611972749,,,,,,,,,,,,,,-0.03363044979756545,,,0.0612675921189009,,,,,,,
2016-01-08,,,,,,,,,,,,,-0.1174143022532185,,,,,,,,,,,,,,0.03142202072269486,,,-0.034985928239750094,,,,,,,
2016-01-15,,,,,,,,,,,,,-0.001090336463724613,,,,,,,,,,,,,,1.6171854289019054,,,0.005093037277319365,,,,,,,
2016-01-22,,,,,,,,,,,,,0.3218181964942655,,,,,,,,,,,,,,-0.11435432356010596,,,-0.011452018699275889,,,,,,,
2016-01-29,,,,,,,,,,,,,-0.03283963161755363,,,,,,,,,,,,,,0.07964421546363097,,,0.07511948619338654,,,,,,,
2016-02-05,,,,,,,,,,,,,-0.06200190550934801,,,,,,,,,,,,,,0.017189733160453063,,,0.10135228546448706,,,-1.3009643434054152,,,,
2016-02-19,,,,,,,,,,,,,0.36914238151120715,,,,,,,,,,,,,,0.1392746447961043,,,2.5093354362957507,,,-0.00886811557264623,,,,
2016-02-26,,,,,,,,,,,,,0.007025464530281031,,,,,,,,,,,,,,-0.07830508857701071,,,0.643028789385836,,,-0.014893149168421783,,,,
2016-03-04,,,,,,,,,,,,,-0.008032399309471938,,,,,,,,,,,,,,0.00861170955544977,,,-0.218944951059782,,,0.14086730489760568,,,,
2016-03-11,,,,,,,,,,,,,-0.10863577545753335,,,,,,,,,,,,,,-0.16239989466491372,,,-0.015543910539317824,,,0.03383581926561249,,,,
2016-03-18,,,,,,,,,,,,,-0.00012352442348032442,,,,,,,,,,,,,,0.17480873772941874,,,-0.23653860765298654,,,-0.12576510505119376,,,,
2016-03-25,,,,,,,,,,,,,0.009321765622253536,,,,,,,,,,,,,,0.6077467552338416,,,-0.27342285197409594,,,0.15916141287052177,,,,
2016-04-01,,,,,,,,,,,,,-0.02138678397808435,,,,,,,,,,,,,,,,,-0.006382433432745317,,,0.04873397569152514,,,,
2016-04-08,,,,,,,,,,,,,-0.017258192923450936,,,,,,,,,,,,,,,,,0.011596200127380548,,,-0.028448092797813088,,,,
2016-04-15,,,,,,,,,,,,,0.08192386547265217,,,,,,,,,,,,,,,,,-0.7536762850703566,,,-0.06040335392893652,,,,
2016-04-22,,,,,,,,,,,,,-0.4378838154489297,,,,,,,,,,,,,,,,,-0.07133510352172925,,,-0.09617824136658673,,,,
2016-04-29,,,,,,,,,,,,,-0.0008679227093372358,,,,,,,,,,,,,,,,,0.012472626066794945,,,0.04700484420959903,,,,
2016-05-06,,,,,,,,,,,,,-0.20779985163311349,,,,,,,,,,,,,,,,,-0.2902978982536432,,,-0.016716859987718533,,,,
2016-05-13,,,,,,,,,,,,,0.6293900389715056,,,,,,,,,,,,,,,,,-0.010905855609272768,,,-0.1691008790122094,,,,
2016-05-20,,,,,,,,,,,,,-0.0012634510492546608,,,,,,,,,,,,,,,,,-0.21255169198800222,,,0.015540349692592798,,,,
2016-05-27,,,,,,,,,,,,,0.09735284103683822,,,,,,,,,,,,,,,,,-0.03269756390630344,,,-0.1195816587849392,,,,
2016-06-03,,,,,,,,,,,,,-0.000639080435349863,,,,,,,,,,,,,,,,,0.2667664956312885,,,-0.001035775625990474,,,,
2016-06-08,,,,,,,,,,,,,-0.0010851100091084538,,,,,,,,,,,,,,,,,-0.004639734988762402,,,2.359430146557214,,,,
2016-06-17,,,,,,,,,,,,,-0.0021682716161146474,,,,,,,,,,,,,,,,,0.007286298899400456,,,0.043172258593033364,,,,
2016-06-24,,,,,,,,,,,,,-0.1013321026726399,,,,,,,,,,,,,,,,,0.0018495803393581598,,,0.11081942271790925,,,-0.07773132072726355,
2016-07-01,,,,,,,,,,,,,-0.0021746460745012265,,,,,,,,,,,,,,,,,-0.15237376026312133,,,-0.09987502023013763,,,-0.03711539957528395,
2016-07-08,,,,,,,,,,,,,-0.02725003270486598,,,,,,,,,,,,,,,,,-0.1545882696236063,,,-0.15482353380649552,,,0.1550329263567935,
2016-07-15,,,,,,,,,,,,,-0.02873463997232639,,,,,,,,,,,,,,,,,0.10526893152149577,,,-0.13536393799097693,,,-0.11361308285283639,
2016-07-22,,,,,,,,,,,,,-0.029669029778546026,,,,,,,,,,,,,,,,,0.007515550948132667,,,-0.09861330291889239,,,-0.006008306084413759,
2016-07-29,,,,,,,,,,,,,-2.4242150143828183,,,,,,,,,,,,,,,,,-0.22889609224857058,,,-0.060367836418312455,,,-0.05559121232223863,
2016-08-05,,,,,,,,,,,,,-3.8329359247390897,,,,,,,,,,,,,,,,,0.1904611219737439,,,-0.2079679431126472,,,-0.3207367339626845,
2016-08-12,,,,,,,,,,,,,0.041990766652429755,,,,,,,,,,,,,,,,,-0.3579093321360498,,,1.0119056494606813,,,-2.351025890303581,
2016-08-19,,,,,,,,,,,,,-0.1044750191002394,,,,,,,,,,,,,,,,,-0.0001734261053380707,,,0.025534578054324457,,,-0.03827558351563749,
2016-08-26,,,,,,,,,,,,,-0.03186524009229533,,,,,,,,,,,,,,,,,-0.4953024435764002,,,-0.11976545699406195,,,-0.007225497980998499,
2016-09-02,,,,,,,,,,,,,0.04715134228432162,,,,,,,,,,,,,,,,,0.6777428397446679,,,2.7415734605994997,,,0.05236652609587703,
2016-09-09,,,,,,,,,,,,,-0.015777863117376653,,,,,,,,,,,,,,,,,-0.038742261182609906,,,0.014736477531784649,,,0.10591945828408578,
2016-09-14,,,,,,,,,,,,,-0.030206871517964886,,,,,,,,,,,,,,,,,-0.35028381580700296,,,-0.01677384955538664,,,-0.03341752889524605,
2016-09-23,,,,,,,,,,,,,0.8221148314404826,,,,,,,,,,,,,,,,,-0.0609096639459257,,,-0.03643346921718782,,,-0.013524358479968477,
