TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,新能源综合,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,种植,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02495493506571634,,,,,,,
2015-08-14,,,,,,,,,,,-0.1580634923352553,,-0.1153652618733362,,,,,,,,,,,,,,,,,,,0.15178555703702282,,,,,,,
2015-08-21,,,,,,,,,,,-1.0504946329057918,,-0.05009868191192117,,,,,,,,,,,,,,,,,,,-0.4368600136933097,,,,,,,
2015-08-28,,,,,,,,,,,,,-0.0014611042440211778,,,,,,,,,,,,,,,,,,,-0.030821605912624755,,,,,,,
2015-09-02,,,,,,,,,,,,,0.07439967109137836,,,,,,,,,,,,,,,,,,,-0.008649249136702748,,,,,,,
2015-09-11,,,,,,,,,,,,,-0.0017981165828041303,,,,,,,,,,,,,,,,0.04797872140904249,,,0.035770988966578286,,,,,,,
2015-09-18,,,,,,,,,,,,,-0.010211179094237782,,,,,,,,,,,,,,,,-0.08810320335757682,,,0.006302743648613484,,,,,,,
2015-09-25,,,,,,,,,,,,,-0.016984233268715943,,,,,,,,,,,,,,,,0.06450077718930954,,,-1.3886296031945002,,,,,,,
2015-09-30,,,,,,,,,,,,,-0.004373583514261362,,,,,,,,,,,,,,,,-0.004796291464188861,,,-0.03345268476776385,,,,,,,
2015-10-09,,,,,,,,,,,,,-0.010600178848105293,,,,,,,,,,,,,,,,0.0035393823214304684,,,0.005490426721432265,,,,,,,
2015-10-16,,,,,,,,,,,,,-0.9767175850608821,,,,,,,,,,,,,,,,0.00589535160625477,,,0.8533466656643545,,,,,,,
2015-10-23,,,,,,,,,,,,,-0.004422146572065812,,,,,,,,,,,,,,,,0.0072840328175801956,,,0.08487770048906992,,,,,,,
2015-10-30,,,,,,,,,,,,,-0.36362257980073104,,,,,,,,,,,,,,,,0.5588946548860413,,,0.26363083310016694,,,,,,,
2015-11-06,,,,,,,,,,,,,0.04912465915429906,,,,,,,,,,,,,,,,0.011301341668410392,,,0.0255974795624112,,,,,,,
2015-11-13,,,,,,,,,,,,,-0.07652753220578495,,,,,,,,,,,,,,,,-0.18235182578122888,,,-0.02150979207552925,,,,,,,
