TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,新能源汽车,新能源综合,旅游,有色,机械设备,游戏,生物科技,电力,电子,石油石化,种植,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004083490593104616,,,,,,,
2015-12-04,,,,,,,,,,,,,-0.006265674770924018,,,,,,,,,,,,,,,,,0.052818088312468175,,,,,,,
2015-12-11,,,,,,,,,,,,,-0.008898874116370555,,,,,,,,,,,,,,,,,-0.35313511087043503,,,,,,,
2015-12-18,,,,,,,,,,,,,0.5010109105698192,,,,,,,,,,,,,,,,,0.034993314736687486,,,,,,,
2015-12-25,,,,,,,,,,,,,0.07292139978830378,,,,,,,,,,,,,,,,,-0.023144933841304897,,,,,,,
2015-12-31,,,,,,,,,,,,,0.013757978624882695,,,,,,,,,,,,,,-0.1698447563722292,,,0.26777653779368166,,,,,,,
2016-01-08,,,,,,,,,,,,,0.02572408651123888,,,,,,,,,,,,,,-0.015039819191368597,,,-0.33259732683333987,,,,,,,
2016-01-15,,,,,,,,,,,,,0.012190092761457777,,,,,,,,,,,,,,-0.012857853893048748,,,0.7567152980296656,,,,,,,
2016-01-22,,,,,,,,,,,,,0.020341642610648112,,,,,,,,,,,,,,-0.031853699550650705,,,0.03527183838257947,,,,,,,
2016-01-29,,,,,,,,,,,,,0.060768280019660795,,,,,,,,,,,,,,-0.03666583461032952,,,-0.11120500315839628,,,,,,,
2016-02-05,,,,,,,,,,,,,0.0027971044369301105,,,,,,,,,,,,,,-0.03817672344279987,,,-0.283563760237043,,,,,,,
2016-02-19,,,,,,,,,,,,,0.03619814986848183,,,,,,,,,,,,,,-0.014240705680865301,,,0.06339654570264658,,,,,,,
2016-02-26,,,,,,,,,,,,,0.013592874015529872,,,,,,,,,,,,,,-0.016216323945724472,,,0.08944912458511049,,,,,,,
2016-03-04,,,,,,,,,,,,,0.154927350705086,,,,,,,,,,,,,,-0.0091176339359543,,,-0.028796121222154865,,,,,,,
2016-03-11,,,,,,,,,,,,,1.3364346098409605,,,,,,,,,,,,,,-0.008328957392881253,,,-0.027074614349638836,,,,,,,
2016-03-18,,,,,,,,,,,,,0.011816430688982412,,,,,,,,,,,,,,-0.3251509222179475,,,-0.01945130152098688,,,-0.02878379847870511,,,,
2016-03-25,,,,,,,,,,,,,0.004966277754829951,,,,,,,,,,,,,,0.07593802025560925,,,-1.6798251981865016,,,-0.010410182859339347,,,,
2016-04-01,,,,,,,,,,,,,0.13031315461348464,,,,,,,,,,,,,,,,,0.4109607487029043,,,0.013736097694966407,,,,
