TradingDay,TMT,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,游戏,生物科技,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-10-23,,,,,,,,,2.962935447887256,,,,,,,,,,,,,,,,,,,0.9053171163920719,,,,
2015-10-30,,,,,,,,,-0.018598172261455104,,,,,,,,,,,,,,,,,,,-0.6019541122580878,,,,
2015-11-06,,,,,,,,,1.158163249377146,,,,,,,,,,,,,,,,,,,0.025206764371194623,,,,
2015-11-13,,,,,,,,,13.846580479698368,,,,,,,,,,,,,,,,,,,-18.77496292644974,,,,
2015-11-20,,,,,,,,,-0.19178860417928933,,,,,,,,,,,,,,,,,,,0.34323433632451605,,,,
2015-11-27,,,,,,,,,10.36049820642521,,,,,,,,,,,,,,,,,,,2.117400784738636,,,,
2015-12-04,,,,,,,,,-0.43317945397535274,,,,,,,,,,,,,,,,,,,-7.47859295601951,,,,
2015-12-11,,,,,,,,,-12.892437952589841,,,,,,,,,,,,,,,,,,,-0.6351273317370881,,,,
2015-12-18,,,,,,,,,0.2718623121738349,,,,,,,,,,,,,,,,,,,-11.776125722774836,,,,
2015-12-25,,,,,,,,,-6.7694589267729555,,,,,,,,,,,,,,,,,,,0.0688780008037907,,,,
2015-12-31,,,,,,,,,1.3304056440885619,,,,,,,,,,,,,,,,,,,6.2244340480599325,,,,
2016-01-08,,,,,,,,,-14.187881431023207,,,,,,,,,,,,,,,,,,,10.33970763651549,,,,
2016-01-15,,,,,,,,,-0.3282851600638642,,,,,,,,,,,,,,,,,,,-73.8397205156655,,,,
2016-01-22,,,,,,,,,2.7439829396915236,,,,,,,,,,,,,,,,,,,-7.3669301190199175,,,,
2016-01-29,,,,,,,,,0.06258897361498222,,,,,,,,,,,,,,,,,,,2.4307673748933327,,,,
2016-02-05,,,,,,,,,-3.5142915590558927,,,,,,,,,,,,,,,,,,,14.613094670722074,,,,
2016-02-19,,,,,,,,,0.24338458202619434,,,,,,,,,,,,,,,,,,,2.4800286770801745,,,,
2016-02-26,,,,,,,,,-3.815554718161227,,,,,,,,,,,,,,,,,,,14.027680155210358,,,,
2016-03-04,,,,,,,,,0.005214250598844311,,,,,,,,,,,,,,,,,,,0.0757230177782483,,,,
2016-03-11,,,,,,,,,1.991046283860465,,,,,,,,,,,,,,,,,,,-1.2682589243806106,,,,
2016-03-18,,,,,,,,,-23.546400573711022,,,,,,,,,,,,,,,,,,,10.5973743538439,,,,
2016-03-25,,,,,,,,,2.3730215001981847,,,,,,,,,,,,,,,,,,,-5.327179572130495,,,,
2017-01-13,,,,,,,,-1.088024499257501,,,,,,,,,,,,,,,,4.9242018692332135,,,,,,,,
2017-01-20,,,,,,,,1.5618815294891992,-48.35594396482014,,,,,,,,,,,,,,,0.3122201380376839,,,,,,,,
2017-01-26,,,,,,,,0.02275790667583022,-37.35297877354681,,,,,,,,,,,,,,,-0.20651458258456173,,,,,,,,
2017-02-03,,,,,,,,-0.11879967956290027,-13.2405333614149,,,,,,,,,,,,,,,-31.75504125939618,,,,,,,,
2017-02-10,,,,,,,,-13.321956561449422,-0.3649445866698265,,,,,,,,,,,,,,,13.456260770118217,,,,,,,,
2017-02-17,,,,,,,,1.8327412457179832,-13.793821223795707,,,,,,,,,,,,,,,0.9662316785656611,,,,,,,,
2017-02-24,,,,,,,,1.0731203456530731,3.174359947642939,,,,,,,,,,,,,,,13.75351429602231,,,,,,,,
2017-03-03,,,,,,,,-13.579001049141525,-0.14066490312347457,,,,,,,,,,,,,,,11.397720387288164,,,,,,,,
2017-03-10,,,,,,,,-5.255525253006064,28.564388648440698,,,,,,,,,,,,,,,-3.507220272529815,,,,,,,,
2017-03-17,,,,,,,,1.3302162554408201,3.0783090114447513,,,,,,,,,,,,,,,-0.21630088744279943,,,,,,,,
2017-03-24,,,,,,,,-0.14408113460724079,2.7809664017957365,,,,,,,,,,,,,,,0.21725055579437325,,,,,,,,
2017-03-31,,,,,,,,-0.5833738524218477,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,,-0.1684248932554205,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,,,,,,,,3.8209802126189785,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,,,,,,,,-0.007503476953755549,,,,,,,,,,,,,,,,,,,,,,,,
