TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,养殖,农业综合,医疗,医药,医药医疗,半导体,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,新能源综合,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-02-27,,,,,,,,,,,-0.18778467142968575,,,,,,,,,,,,,,,,,,,,,,,0.3657303895448675,,,,-0.02472903672447462
2015-03-06,,,,,,,,,,,3.6417822797318844,,,,,,,,,,,,,,,,,,,,,,,-2.7997029834832903,,,,0.054616364951257594
2015-03-13,,,,,,,,,,,1.4506053589020662,,,,,,,,,,,,,,,,,,,,,,,-2.0466207540891084,,,,5.378496460297426
2015-03-20,,,,,,,,,,,-0.21366293246469675,,,,,,,,,,,,,,,,,,,,,,,6.773157964052443,,,,0.1583392808465266
2015-03-27,,,,,,,,,,,-9.440547792550285,,,,,,,,,,,,,,,,,,,,,,,-1.1656183428070883,,,,0.2584080404517124
2015-04-03,,,,,,,,,,,-0.9008596915079112,,,,,,,,,,,,,,,,,,,,,,,0.2231038674279343,,,,1.9790811118302134
2015-04-10,,,,,,,,,,,-1.8600011526367197,,,,,,,,,,,,,,,,,,,,,,,-2.9707300258450036,,,,-0.33747484768401725
2015-04-17,,,,,,,,,,,0.5650410437023393,,,,,,,,,,,,,,,,,,,,,,,0.12327190215101318,,,,-12.445577839887276
2015-04-24,,,,,,,,,,,8.46588278026649,,,,,,,,,,,,,,,,,,,,,,,0.5128373440973828,,,,-2.162184068093461
2015-04-30,,,,,,,,,,,7.622857878609074,,,,,,,,,,,,,,,,,,,,,,,0.5888636443752286,,,,1.9839682913752927
2015-05-08,,,,,,,,,,,0.12578300390779174,,,,,,,,,,,,,,,,,,,,,,,0.06898322713183244,,,,0.32990902651838616
2015-05-15,,,,,,,,,,,0.3237022502050559,,-0.03991743271542548,,,,,,,,,,,,,,,,,,,,,1.7624419954607609,,,-0.014181516543126372,-1.0371998882891456
2015-05-22,-0.7454066453673422,,,,,,,,,,0.5615755406541137,,0.3687913104470859,,,,,,,,,,,,,,,,,,,,,0.20129191136904295,,,10.292009496124123,-0.6742634976785691
2015-05-29,2.0944329084576276,,,,,,,,,,1.9862777395647937,,-24.94397750442943,,,,,,,,,,,,,,,,,,,,,0.592420975612281,,,-0.08995741155860681,-0.05093601085583046
2015-06-05,-1.2884167239792719,,,,,,,,,,-0.05449874028945284,,-0.104262725729474,,,,,,,,,,,,,,,,,,,,,-2.68358086017141,,,-0.1263082463809174,0.33932058916405355
2015-06-12,5.862770040527064,,,,,,,,,,-0.16030043769257357,,-0.07626947763007512,,,,,,,,,,,,,,,,,,,,,-0.05335306760249928,,,-0.9570437059597992,0.03651119374936357
2015-06-19,-4.42613012903721,,,,,,,,,,-19.634542545870918,,-0.06314647608566665,,,,,,,,,,,,,,,,,,,,,9.7610647932372,,,-0.019805074417971205,0.025730828832396482
2015-06-26,-0.07286431229921427,,,,,,,,,,12.616072085473919,,-0.06877089736687045,,,,,,,,,,,,,,,,,,,,,0.08543697625687802,,,-0.030695873490842525,-16.751313715869696
