TradingDay,TMT,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,游戏,生物科技,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-11-13,,,,,,,,,2.17772721192721,,,,,,,,,,,,,,,,,,,0.10560350482306646,,,,
2015-11-20,,,,,,,,,-0.6360113355549941,,,,,,,,,,,,,,,,,,,-0.3710944576717723,,,,
2015-11-27,,,,,,,,,-14.136950363510572,,,,,,,,,,,,,,,,,,,5.214883279673851,,,,
2015-12-04,,,,,,,,,-13.145950938250131,,,,,,,,,,,,,,,,,,,0.41228388198636645,,,,
2015-12-11,,,,,,,,,-4.436963905218868,,,,,,,,,,,,,,,,,,,-3.4668304756039605,,,,
2015-12-18,,,,,,,,,-8.986192197822469,,,,,,,,,,,,,,,,,,,2.471682708745656,,,,
2015-12-25,,,,,,,,,14.241816736769046,,,,,,,,,,,,,,,,,,,-14.170758542923863,,,,
2015-12-31,,,,,,,,,0.11029851901341997,,,,,,,,,,,,,,,,,,,-0.6711055388192875,,,,
2016-01-08,,,,,,,,,-0.2273461865556432,,,,,,,,,,,,,,,,,,,-13.353287015281913,,,,
2016-01-15,,,,,,,,,22.686348314573003,,,,,,,,,,,,,,,,,,,-0.3462435242796715,,,,
2016-01-22,,,,,,,,,1.540217350346781,,,,,,,,,,,,,,,,,,,21.613576503140845,,,,
2016-01-29,,,,,,,,,-0.33125859181715467,,,,,,,,,,,,,,,,,,,3.626655526799425,,,,
2016-02-05,,,,,,,,,0.3466156864610211,,,,,,,,,,,,,,,,,,,-46.939337003186516,,,,
2016-02-19,,,,,,,,,0.0028409253853770577,,,,,,,,,,,,,,,,,,,11.192674391164163,,,,
2016-02-26,,,,,,,,,3.878812631347676,,,,,,,,,,,,,,,,,,,-31.906627587769425,,,,
2016-03-04,,,,,,,,,0.9027857443771546,,,,,,,,,,,,,,,,,,,0.3767700096723835,,,,
2016-03-11,,,,,,,,,0.2538876969807796,,,,,,,,,,,,,,,,,,,1.2807211370489633,,,,
2016-03-18,,,,,,,,,4.0045350693286785,,,,,,,,,,,,,,,,,,,-7.60773547590733,,,,
2016-03-25,,,,,,,,,0.2168752914920679,,,,,,,,,,,,,,,,,,,-23.47763844961225,,,,
