TradingDay,TMT,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,生物科技,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-12-25,,,,,,,,1.1016924269724142,,,,,,,,,,,,,,,,,,0.21514946915237787,,,,
2015-12-31,,,,,,,,6.406369437505216,,,,,,,,,,,,,,,,,,-0.7820294659162969,,,,
2016-01-08,,,,,,,,3.216060443593607,,,,,,,,,,,,,,,,,,-7.577980660433168,,,,
2016-01-15,,,,,,,,1.936630680832482,,,,,,,,,,,,,,,,,,11.12336699418479,,,,
2016-01-22,,,,,,,,-0.3259779764416256,,,,,,,,,,,,,,,,,,12.925054087617387,,,,
2016-01-29,,,,,,,,2.964726686723802,,,,,,,,,,,,,,,,,,-0.05908268512132561,,,,
2016-02-05,,,,,,,,-11.619436635013642,,,,,,,,,,,,,,,,,,0.41553708656595645,,,,
2016-02-19,,,,,,,,1.7271681737271716,,,,,,,,,,,,,,,,,,0.36992144257090487,,,,
2016-02-26,,,,,,,,-11.96721169761311,,,,,,,,,,,,,,,,,,-14.425405976694403,,,,
2016-03-04,,,,,,,,-29.579691462482764,,,,,,,,,,,,,,,,,,0.12166464427970033,,,,
2016-03-11,,,,,,,,-0.40130486945325733,,,,,,,,,,,,,,,,,,30.419937013902103,,,,
2016-03-18,,,,,,,,-0.33419992488630446,,,,,,,,,,,,,,,,,,7.605382839410646,,,,
2016-03-25,,,,,,,,-2.7450957602383315,,,,,,,,,,,,,,,,,,13.504133762519318,,,,
2017-03-17,,,,,,,32.578604260798976,,,,,,,,,,,,,,,4.588868678537634,,,,,,,,
2017-03-24,,,,,,,-1.1518615290580385,0.5747726596229817,,,,,,,,,,,,,,6.324895167908696,,,,,,,,
2017-03-31,,,,,,,16.658421431493583,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,,,-0.07304112464045864,,,,,,,,,,,,,,,,,,,,,,,
2017-04-14,,,,,,,-29.02340178466028,,,,,,,,,,,,,,,,,,,,,,,
2017-04-21,,,,,,,-0.21891769813266912,,,,,,,,,,,,,,,,,,,,,,,
2017-04-28,,,,,,,0.11186031041227912,,,,,,,,,,,,,,,,,,,,,,,
