TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-06-26,,,,,,,,,,1.4511634033495224,,,,,,,,,,,,,,,,,,,,,0.10258322709466756,,,,2.3836348295476046
2015-07-03,,,,,,,,,,-6.260953861894842,,,,,,,,,,,,,,,,,,,,,-23.6229772970957,,,,23.125854169254374
2015-07-10,,,,,,,,,,0.10462664154412966,,,,,,,,,,,,,,,,,,,,,-6.000187016105694,,,,-0.13218872974083612
2015-07-17,,,,,,,,,,-1.9912014817118906,,,,,,,,,,,,,,,,,,,,,20.85381258382665,,,,6.063307047165351
2015-07-24,,,,,,,,,,-5.1216635208073065,,,,,,,,,,,,,,,,,,,,,-4.204145139241564,,,,-0.19395647418681772
2015-07-31,,,,,,,,,,-7.793785462078873,,,,,,,,,,,,,,,,,,,,,2.5894927418807314,,,,-1.0880471913603182
2015-08-07,,,,,,,,,,-22.50209965623698,,,,,,,,,,,,,,,,,,,,,-0.21217988358976628,,,,3.3471443198739532
2015-08-14,,,,,,,,,,-2.1034365801362505,,,,,,,,,,,,,,,,,,,,,-5.180577385427875,,,,-16.208400076451532
2015-08-21,,,,,,,,,,0.3660967870860262,,,,,,,,,,,,,,,,,,,,,0.24099575524625289,,,,-0.19720681707960888
2015-08-28,,,,,,,,,,1.5727820774374877,,,,,,,,,,,,,,,,,,,,,-1.9873771983943473,,,,
2015-09-02,,,,,,,,,,-0.08490922797556541,,,,,,,,,,,,,,,,,,,,,-0.21125624204306132,,,,
2015-09-11,,,,,,,,,,-0.21794785491082422,,,,,,,,,,,,,,,,,,,,,15.11641052455211,,,,
2015-09-18,,,,,,,,,,-0.2242410154855047,,,,,,,,,,,,,,,,,,,,,-0.25320580539830123,,,,
2015-09-25,,,,,,,,,,-0.5290890952432585,,,,,,,,,,,,,,,,,,,,,-0.5160219626778793,,,,
2015-09-30,,,,,,,,,,10.199522153835975,,,,,,,,,,,,,,,,,,,,,-0.03198743832739831,,,,
2015-10-09,,,,,,,,,,-5.548690005916029,,,,,,,,,,,,,,,,,,,,,4.0399992639804285,,,,
2015-10-16,,,,,,,,,,4.838229313045081,,,,,,,,,,,,,,,,,,,,,-1.8567127410284257,,,,
2015-10-23,,,,,,,,,,9.379280998654231,,,,,,,,,,,,,,,,,,,,,-4.422482987385872,,,,
2015-10-30,,,,,,,,,,-10.992240979597213,,,,,,,,,,,,,,,,,,,,,-0.25797201927964225,,,,
2015-11-06,,,,,,,,,,0.219412321345837,,,,,,,,,,,,,,,,,,,,,1.2381307640555546,,,,
2015-11-13,,,,,,,,,,-0.6552468815915236,,,,,,,,,,,,,,,,,,,,,17.62555810239854,,,,
2015-11-20,,,,,,,,,,-8.012967160943926,,,,,,,,,,,,,,,,,,,,,9.386299831707303,,,,
2015-11-27,,,,,,,,,,-14.541264857306238,,,,,,,,,,,,,,,,,,,,,-0.2675780403559989,,,,
2015-12-04,,,,,,,,,,0.5787778911332568,,,,,,,,,,,,,,,,,,,,,0.4394956717518678,,,,
2015-12-11,,,,,,,,,,-0.15866448275317452,,,,,,,,,,,,,,,,,,,,,-8.943472317161486,,,,
2015-12-18,,,,,,,,,,0.30264918236728333,,,,,,,,,,,,,,,,,,,,,1.2949284318155203,,,,
