TradingDay,TMT,一带一路,中药,交通运输,传媒,光伏,农业综合,医疗,医药,医药医疗,半导体,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,旅游,有色,机械设备,汽车,游戏,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-07-24,,,,,,,,,,0.10422444199620863,,,,,,,,,,,,,,,,,,,,,-9.96607379993645,,,,4.812368005039625
2015-07-31,,,,,,,,,,0.31999401359644103,,,,,,,,,,,,,,,,,,,,,-3.840822747756347,,,,-2.3680758441636223
2015-08-07,,,,,,,,,,-0.06961929365150545,,,,,,,,,,,,,,,,,,,,,-13.177729957450742,,,,-0.21109395620369367
2015-08-14,,,,,,,,,,-8.838781534447682,,,,,,,,,,,,,,,,,,,,,-8.291072340437028,,,,-1.327016180533422
2015-08-21,,,,,,,,,,-5.4922798841790845,,,,,,,,,,,,,,,,,,,,,-10.24878306004259,,,,0.6042616328079592
2015-08-28,,,,,,,,,,4.039944257907576,,,,,,,,,,,,,,,,,,,,,-1.719425910779382,,,,
2015-09-02,,,,,,,,,,-0.409603795763941,,,,,,,,,,,,,,,,,,,,,0.2582388620574258,,,,
2015-09-11,,,,,,,,,,-0.1784915561238411,,,,,,,,,,,,,,,,,,,,,1.3677307669433232,,,,
2015-09-18,,,,,,,,,,-0.23071803787958028,,,,,,,,,,,,,,,,,,,,,3.844437631286448,,,,
2015-09-25,,,,,,,,,,-18.612235740152204,,,,,,,,,,,,,,,,,,,,,0.20141697611153303,,,,
2015-09-30,,,,,,,,,,-0.450901855328544,,,,,,,,,,,,,,,,,,,,,0.09820351228351906,,,,
2015-10-09,,,,,,,,,,6.907409614311202,,,,,,,,,,,,,,,,,,,,,-0.6440791985094343,,,,
2015-10-16,,,,,,,,,,0.22287497074982524,,,,,,,,,,,,,,,,,,,,,-0.12936017707223268,,,,
2015-10-23,,,,,,,,,,-0.19648660791188302,,,,,,,,,,,,,,,,,,,,,7.1147585342574295,,,,
2015-10-30,,,,,,,,,,-2.10729991804099,,,,,,,,,,,,,,,,,,,,,0.006566406156347737,,,,
2015-11-06,,,,,,,,,,0.12426112617488444,,,,,,,,,,,,,,,,,,,,,-0.4892677166992565,,,,
2015-11-13,,,,,,,,,,0.0096550727806676,,,,,,,,,,,,,,,,,,,,,0.4005536197005336,,,,
2015-11-20,,,,,,,,,,2.0571629812551726,,,,,,,,,,,,,,,,,,,,,0.05909830686994097,,,,
2015-11-27,,,,,,,,,,-20.292236432740307,,,,,,,,,,,,,,,,,,,,,7.170051592078874,,,,
2015-12-04,,,,,,,,,,-7.129350077274365,,,,,,,,,,,,,,,,,,,,,1.3197963836871003,,,,
2015-12-11,,,,,,,,,,1.173302686016975,,,,,,,,,,,,,,,,,,,,,2.0837153743667884,,,,
2015-12-18,,,,,,,,,,-2.033224968800979,,,,,,,,,,,,,,,,,,,,,4.6205342996474394,,,,
2015-12-25,,,,,,,,,,0.09106408945839825,,,,,,,,,,,,,,,,,,,,,-0.11096796333120576,,,,
2015-12-31,,,,,,,,,,-4.064750532715418,,,,,,,,,,,,,,,,,,,,,1.3653129917214282,,,,
2016-01-08,,,,,,,,,,8.25461933770385,,,,,,,,,,,,,,,,,,,,,0.270623370924961,,,,
2016-01-15,,,,,,,,,,-0.29170004611965417,,,,,,,,,,,,,,,,,,,,,-3.1643728737272654,,,,
2016-01-22,,,,,,,,,,2.532329144353832,,,,,,,,,,,,,,,,,,,,,-3.431287450474268,,,,
2016-01-29,,,,,,,,,,0.24810929452644012,,,,,,,,,,,,,,,,,,,,,26.152384128917305,,,,
2016-02-05,,,,,,,,,,16.833170689846288,,,,,,,,,,,,,,,,,,,,,-2.364971422411364,,,,
2016-02-19,,,,,,,,,,0.14953290980837336,,,,,,,,,,,,,,,,,,,,,11.868168976288135,,,,
2016-02-26,,,,,,,,,,14.930128537686029,,,,,,,,,,,,,,,,,,,,,2.9364225962940065,,,,
2016-03-04,,,,,,,,,,3.5697704958517757,,,,,,,,,,,,,,,,,,,,,-15.36330439816174,,,,
2016-03-11,,,,,,,,,,0.09720809632356484,,,,,,,,,,,,,,,,,,,,,-2.018438816427724,,,,
2016-03-18,,,,,,,,,,-0.11404772973951904,,,,,,,,,,,,,,,,,,,,,20.661262843316145,,,,
2016-03-25,,,,,,,,,,0.23657850118515897,,,,,,,,,,,,,,,,,,,,,-37.960393252732565,,,,
2016-10-14,,,,,,,,,-0.8044260504668137,,,,,,,,,,,,,,,,,0.06838598741311247,,,,,,,,,
2016-10-21,,,,,,,,,11.264970554243941,-0.043516695386474166,,,,,,,,,,,,,,,,-12.561125919227702,,,,,,,,,
