TradingDay,TMT,一带一路,传媒,农业综合,医药,医药医疗,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,非银,食品饮料
2016-10-21,0.0063422998771866254,,,,,,,,,,,,,,,,,,,,,,,,-0.010316128151798831
2016-10-28,0.1580013939032366,,,,,,,,,,,,,,,,,,,,,,,,-0.0023623437858269116
2016-11-04,0.01986660175022121,,,,,,,,,,,,,,,,,,,,,,,,-0.0003398015510604626
2016-11-11,-1.3906846226590872,,,,,,,,,,,,,,,,,,,,,,,,0.0037874798697563467
2016-11-18,0.04822887676161524,,,,,,,,,,,,,,,,,,,,,,,,-0.001166105864809056
2016-11-25,0.5978854588949689,,,,,,,,,,,,,,,,,,,,,,,,-0.0355325101341356
2016-12-02,0.09798732571336446,,,,,,,,,,,,,,,,,,,,,,,,-0.0004201502363666748
2016-12-09,0.04607334897653051,,,,,,,,,,,,,,,,,,,,,,,,-0.01898440335811676
2016-12-16,-0.4899815495760031,,,,,,,,,,,,,,,,,,,,,,,,0.03615892109280013
2016-12-23,0.17402646120686383,,,,,,,,,,,,,,,,,,,,,,,,-0.0009087365262028151
2016-12-31,0.23386631800944283,,,,,,,,,,,,,,,,,,,,,0.031104416398445398,,,0.009209682050480228
2017-01-06,0.4079710976492414,,,,,,,,,,,,,,,,,,,,,0.1039327575569148,,,0.026987668917144502
2017-01-13,-0.0023931912437656147,,,,,,,,,,,,,,,,,,,,,-0.1849689578156871,,,0.011783149213645773
2017-01-20,0.147834853391505,,,,,,,,,,,,,,,,,,,,,0.21590020032579468,,,0.03149127676002078
2017-01-26,-0.1131337772659597,,,,,,,,,,,,,,,,,,,,,0.11851474214795579,,,1.1122647333043767
2017-02-03,-0.0057707740632074525,,,,,,,,,,,,,,,,,,,,,-0.1342064768014852,,,0.025439179075220038
2017-02-10,-0.020486289049518873,,,,,,,,,,,,,,,,,,,,,7.071074997629541,,,0.004517202575493587
2017-02-17,0.005621558754298841,,,,,,,,,,,,,,,,,,,,,0.11241793925428749,,,0.05866175329896698
2017-02-24,-0.010908180905890377,,,,,,,,,,,,,,,,,,,,,-1.8342370355980915,,,0.197188978652866
2017-03-03,-0.12989740555009138,,,,,,,,,,,,,,,,,,,,,0.5425242640146897,,,-1.5069170565950607
2017-03-10,-0.11717402933959906,,,,,,,,,,,,,,,,,,,,,-0.02285127806251908,,,0.7435293375631513
2017-03-17,-0.15519961790203537,,,,,,,,,,,,,,,,,,,,,-0.023256893270833842,,,0.04555456221267773
2017-03-24,-0.019376419768558792,,,,,,,,,,,,,,,,,,,,,-0.08706634247701492,,,-0.030153531578794805
2017-03-31,0.09368315028242882,,,,,,,,,,,,,,,,,,,,,-0.006644783048972539,,,-0.36814492512990266
2017-04-07,0.027899352044003154,,,,,,,,,,,,,,,,,,,,,-0.5490263990110166,,,0.029554260484796032
2017-04-14,-0.00457506820094199,,,,,,,,,,,,,,,,,,,,,0.004141678399270194,,,0.3634761076065981
2017-04-21,0.033469623510350516,,,,,,,,,,,,,,,,,,,,,0.02955977831526198,,,0.1900620310700019
2017-04-28,-0.004043877380753327,,,,,,,,,,,,,,,,,,,,,0.012690183841863309,,,0.001655147474518433
2017-05-05,-0.007880639412794323,,,,,,,,,,,,,,,,,,,,,0.08139332081362198,,,0.11256027684325076
2017-05-12,-0.1048765802298531,,,,,,,,,,,,,,,,,,,,,-0.010121503386117524,,,0.19302710103500254
2017-05-19,-0.01624743789360691,,,,,,,,,,,,,,,,,,,,,-0.5073636238286154,,,0.19944944259095485
2017-05-26,-0.027143354599856548,,,,,,,,,,,,,,,,,,,,,10.145688044422739,,,0.1461866819462557
2017-06-02,0.05875654232976551,,,,,,,,,,,,,,,,,,,,,-0.7863724656443697,,,-0.004327197352348709
2017-06-09,0.011420054647856543,,,,,,,-0.0006563274004170759,,,,,,,,,,,,,,-0.3071150068188644,,,0.014770987427822
2017-06-16,0.005197866417949138,,,,,,,0.13453045494288265,,,,,,,,,,,,,,0.002016917088421555,,,0.03802017039739048
2017-06-23,0.0023418882262889206,,,,,,,-0.007492329702697348,,,,,,,,,,,,,,-0.15346843706718102,,,-0.04612893537779131
2017-06-30,0.004523962862573899,,,,,,,-0.006827265467836669,,,,,,,,,,,,,,-0.09784622402597985,,,-0.0008043114978930745
2017-07-07,0.0241605812176452,,,,,,,-0.0015208999034212797,,,,,,,,,,,,,,-0.13396667785448138,,,-0.004746676689845975
2017-07-14,0.016257692466426835,,,,,,,-0.011136783657630904,,,,,,,,,,,,,,-0.9984043973428105,,,-0.0247391376967011
2017-07-21,-0.08438483697877451,,,,,,,-0.10580835986952924,,,,,,,,,,,,,,-0.4000875497079678,,,0.027850937450291553
2017-07-28,-0.10110775707966285,,,,,,,-0.06500195519920877,,,,,,,,,,,,,,0.46768385975244475,,,-0.055914571232335786
2017-08-04,-0.3058733693884567,,,,,,,-0.021776687848463552,,,,,,,,,,,,,,-0.2881785280522039,,,0.8900387068674093
2017-08-11,0.0073379913228986135,,,,,,,-0.28635998118411443,,,,,,,,,,,,,,-0.13296412390955206,,,-0.005345864084042389
2017-08-18,0.01975180539130146,,,,,,,1.0173450208258132,,,,,,,,,,,,,,-0.053755652445430235,,,-0.03689838803835516
2017-08-25,0.008321400049608633,,,,,,,-0.20013980136407566,,,,,,,,,,,,,,12.889120636491121,,,0.3134195692682516
2017-09-01,0.013038991939614712,,,,,,,-0.21309934909095737,,,,,,,,,,,,,,-0.4101533158483287,,,-0.14541838812411723
2017-09-08,0.049578694805057805,,,,,,,-0.054883041478251376,,,,,,,,,,,,,,-0.30877579003910144,,,-0.0008900383388600881
2017-09-15,0.0018031246513748548,,,,,,,0.380639506260968,,,,,,,,,,,,,,-0.2279530758630715,,,0.04218774067321225
2017-09-22,0.05264339418088702,,,,,,,-0.009225438035225339,,,,,,,,,,,,,,-0.3861462915476201,,,-0.05737691894167368
2017-09-30,0.1531687488974493,,,,,,,0.0035258771892616655,,,,,,,,,,,,,,6.522712279198595e-05,,,0.010711931858794613
2017-10-13,0.012906601868817525,,,,,,,0.12806035475752897,,,,,,,,,,,,,,-0.17738528813101892,,,0.0021918118429076192
2017-10-20,-0.02525139535014158,,,,,,,-0.0004532872000801852,,,,,,,,,,,,,,-0.2738779644514058,,,0.005879998831573752
2017-10-27,0.01221941616724588,,,,,,,0.008542725775403456,,,,,,,,,,,,,,-0.2721990692359522,,,0.0003778754123432673
2017-11-03,0.02162654157985226,,,,,,,0.03827756308652661,,,,,,,,,,,,,,0.7526115910996345,,,-0.01014735294691195
2017-11-10,-0.03298242602828793,,,,,,,-0.13693930944795718,,,,,,,,,,,,,,-0.015691603293720897,,,-0.036951893310799414
2017-11-17,-0.12422688571453683,,,,,,,0.04155008080081092,,,,,,,,,,,,,,-0.018241415380415543,,,0.0022096228865565192
2017-11-24,-0.06077572527205134,,,,,,,-0.6006068858175537,,,,,,,,,,,,,,-0.012689535265975016,,,0.0020894932683587168
2017-12-01,-0.022087194389907732,,,,,,,-0.4394445093487186,,,,,,,,,,,,,,0.05773470337057472,,,-8.190409024905523e-05
2017-12-08,-0.1974695813822539,,,,,,,-0.013212098311327528,,,,,,,,,,,,,,-0.013765053462207175,,,0.017330173269039607
2017-12-15,-0.22202381131837068,,,,,,,-0.042035751659694656,,,,,,,,,,,,,,-0.07815557673240912,,,-2.1621759148633395e-06
2017-12-22,-0.18515050261872668,,,,,,,0.0031837981539427703,,,,,,,,,,,,,,-0.01856147340160763,,,-1.832316022552828e-05
2017-12-31,0.08482460244706265,,,,,,,0.0058052386824977015,,,,,,,,,,,,,,-0.12365578466958298,,,-2.9407431659491693e-06
2018-01-05,0.17478775476650646,,,,,,,0.001294827612587507,,,,,,,,,,0.1430591079158367,,,,0.1905641165244198,,,-4.8963963634922703e-05
2018-01-12,0.3591642719683222,,,,,,,0.0989381898177808,,,,,,,,,,0.29085812958496937,,,,0.026693252672941904,,,-2.3659745548528797e-06
