TradingDay,TMT,一带一路,传媒,农业综合,医药,医药医疗,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-09-25,-0.018057336973187548,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,0.003479153397077328,,,,0.056550265686807405,,,,,,,,,,,,,,,,,,,,,
2015-10-09,0.3781255361947299,,,,0.15553800200038526,,,,,,,,,,,,,,,,,,,,,
2015-10-16,0.010137973065093462,,,,0.02575508587807784,,,,,,,,,,,,,,,,,,,,,
2015-10-23,-0.4171839214315023,,,,0.006152507127540599,,,,,,,,,,,,,,,,,,,,,
2015-10-30,0.019118733802386788,,,,-0.6906956468163984,,,,,,,,,,,,,,,,,,,,,
2015-11-06,0.1293954810654174,,,,1.0532618403546876,,,,,,,,,,,,,,,,,,,,,
2015-11-13,0.9231493535366659,,,,0.0016689052327684129,,,,,,,,,,,,,,,,,,,,,
2015-11-20,-0.11143739180895681,,,,0.05901684724598863,,,,,,,,,,,,,,,,,,,,,
2015-11-27,0.010393029368543763,,,,0.0029447603684855076,,,,,,,,,,,,,,,,,,,,,
2015-12-04,-0.2430662179667141,,,,0.0017681838127452235,,,,,,,,,,,,,,,,,,,,,
2015-12-11,-0.0031880317276412064,,,,0.0062920963654038665,,,,,,,,,,,,,,,,,,,,,
2015-12-18,0.10837602979059247,,,,0.06075585164883174,,,,,,,,,,,,,,,,,,,,,
2015-12-25,-0.005895699454874513,,,,0.005185887929446623,0.8698957653510656,,,,,,,,,,,,,,,,,,,,
2015-12-31,0.0010370807577343734,,,,0.0089394042717971,0.6237019603606272,,,,,,,,,,,,,,,,,,,,
2016-01-08,0.05287823180120811,,,,0.006764463783449803,-0.027561105318178854,,,,,,,,,,,,,,,,,,,,
2016-01-15,0.0005690826042109515,,,,0.06303216588397464,-0.6673972278031449,,,,,,,,,,,,,,,,,,,,
2016-01-22,0.1886213354907642,,,,-0.2728640554921106,0.5188309672909912,,,,,,,,,,,,,,,,,,,,
2016-01-29,-0.04748711162365096,,,,0.0028670514310327713,-0.011764146334529803,,,,,,,,,,,,,,,,,,,,
2016-02-05,-0.038258368666973366,,,,0.0012075687194042892,-0.0056044326158479416,,,,,,,,,,,,,,,,,,,,
2016-02-19,-2.5625361121002817e-05,,,,0.054743514297428006,-0.4816839059454648,,,,,,,,,,,,,,,,,,,,
2016-02-26,0.0006415593962814113,,,,0.01112591034138422,-0.003874069033703328,,,,,,,,,,,,,,,,,,,,
2016-03-04,-0.043057416017512985,,,,0.0009097839450778216,-0.02223554155212806,,,,,,,,,,,,,,,,,,,,
2016-03-11,0.3498758360794742,,,,0.0019166089729268714,-0.025249275647487066,,,,,,,,,,,,,,,,,,,,
2016-03-18,0.007004670639048284,,,,0.0021451612674754073,0.029367022341985814,,,,,,,,,,,,,,,,,,,,
2016-03-25,-0.03011737615674671,,,,0.02427967945118899,-0.041556172034468396,,,,,,,,,,,,,,,,,,,,
2016-04-01,-5.0926931961351096e-05,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,-0.00017795281004993386,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,-0.453164404030993,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,-0.12787196437670956,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,0.1966670267001156,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,-0.017713926720387376,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,-0.011641067884718482,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,-0.008649272325775371,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,0.059614457833344826,,,,,,,,,,,,,,,,,,,,,,,,,0.054138964744887254
2016-06-03,-0.03946020377993596,,,,,,,,,,,,,,,,,,,,,,,,,-0.05162231889308476
2016-06-08,-0.011796324273827343,,,,,,,,,,,,,,,,,,,,,,,,,0.012279677349816167
2016-06-17,0.013826558136575993,,,,,,,,,,,,,,,,,,,,,,,,,-0.09941033284840117
2016-06-24,-0.03550246297018974,,,,,,,,,,,,,,,,,,,,,,,,,-0.00029144779192643823
2016-07-01,0.400214252508417,,,,,,,,,,,,,,,,,,,,,,,,,0.01761850264494935
2016-07-08,-0.008505303506130862,,,,,,,,,,,,,,,,,,,,,,,,,-0.0009233077929035392
2016-07-15,-0.06730045861410756,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010524444699544268
2016-07-22,-0.010806167549755337,,,,,,,,,,,,,,,,,,,,,,,,,-0.004086583573820391
2016-07-29,-1.2912861291921025,,,,,,,,,,,,,,,,,,,,,,,,,0.026559925998106894
2016-08-05,0.3805918459083053,,,,,,,,,,,,,,,,,,,,,,,,,-0.000617183308513588
2016-08-12,0.02335476672691553,,,,,,,,,,,,,,,,,,,,,,,,,-0.00012837295081768703
2016-08-19,0.10997265580810908,,,,,,,,,,,,,,,,,,,,,,,,,-0.03868657606838888
2016-08-26,0.08767691388271034,,,,,,,,,,,,,,,,,,,,,,,,,0.018444227547618763
2016-09-02,-0.0026169024144070594,,,,,,,,,,,,,,,,,,,,,,,,,-0.0354306981845021
2016-09-09,-0.0068825188029047815,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005163334298870721
2016-09-14,0.44101450709734213,,,,,,,,,,,,,,,,,,,,,,,,,-6.852762810390303e-05
2016-09-23,-0.050821255702196436,,,,,,,,,,,,,,,,,,,,,,,,,-0.00032184070847552737
2016-09-30,-0.0004516200033434318,,,,,,,,,,,,,,,,,,,,,,,,,-0.02216241282361273
2016-10-14,0.562923661376473,,,,,,,,,,,,,,,,,,,,,,,,,-0.00015125379288939572
2016-10-21,0.01163997922391878,,,,,,,,,,,,,,,,,,,,,,,,,-0.0021901919973812797
2016-10-28,-0.042121305103156356,,,,,,,,,,,,,,,,,,,,,,,,,-0.01076832774408738
2016-11-04,-0.04391052223298198,,,,,,,,,,,,,,,,,,,,,,,,,0.02385404341543702
2016-11-11,-0.01814556635641477,,,,,,,,,,,,,,,,,,,,,,,,,0.14382682944192768
2016-11-18,0.20111937202334892,,,,,,,,,,,,,,,,,,,,,,,,,0.018589256090213335
2016-11-25,-0.0007367306031658201,,,,,,,,,,,,,,,,,,,,,,,,,0.003406157269804478
2016-12-02,-0.004361863162788642,,,,,,,,,,,,,,,,,,,,,,,,,0.013480915018434311
2016-12-09,0.045240887787999666,,,,,,,,,,,,,,,,,,,,,,,,,1.0751798584758916
2016-12-16,0.07214499596541328,,,,,,,,,,,,,,,,,,,,,,,,,0.008594658754192621
2016-12-23,-0.5466107924215543,,,,,,,,,,,,,,,,,,,,,-0.00590318476929238,,,,0.6184745952923818
2016-12-31,0.08893875966697402,,,,,,,,,,,,,,,,,,,,,-0.005555823223577696,,,,-1.2924360844401868
2017-01-06,0.005701184398559631,,,,,,,,,,,,,,,,,,,,,-0.1467494054501157,,,,0.07447010254657574
2017-01-13,-0.18909092310322254,,,,,,,,,,,,,,,,,,,,,-0.10982464712614262,,,,0.0991458113943818
2017-01-20,0.004487378891923202,,,,,,,,,,,,,,,,,,,,,-0.12377754413065684,,,,0.00607173716206893
2017-01-26,0.01522846573316359,,,,,,,,,,,,,,,,,,,,,-0.041033625659829966,,,,0.0008709480709603309
2017-02-03,-0.04539936120321321,,,,,,,,,,,,,,,,,,,,,-0.01849801436090738,,,,0.002271873113049632
2017-02-10,-0.06722830051384664,,,,,,,,,,,,,,,,,,,,,-0.018958391720607946,,,,0.004904850639769291
2017-02-17,0.12589898921295323,,,,,,,,,,,,,,,,,,,,,-0.07044014851171691,,,,0.053307639164557226
2017-02-24,0.02133144072139672,,,,,,,,,,,,,,,,,,,,,-0.11285641188094517,,,,-0.2338341103519762
2017-03-03,0.022422468622215176,,,,,,,,,,,,,,,,,,,,,-0.042607570547990456,,,,0.1318049286019956
2017-03-10,0.05152732624569818,,,,,,,,,,,,,,,,,,,,,-0.040122089720972934,,,,-0.03014736313111145
2017-03-17,0.009417336906226342,,,,,,,,,,,,,,,,,,,,,-0.17449240486845496,,,,0.19006400584717734
2017-03-24,-0.021520416392786033,,,,,,,,,,,,,,,,,,,,,0.13627389059369277,,,,0.36348584166018283
2017-03-31,-0.3059406038475495,,,,,,,,,,,,,,,,,,,,,-0.10729601003917652,,,,0.04555955329026635
2017-04-07,0.004369069100680156,,,,,,,,,,,,,,,,,,,,,-0.05363584408668233,,,,0.1930940679401616
2017-04-14,0.0010087820775828503,,,,,,,,,,,,,,,,,,,,,-0.3310583625711109,,,,0.1125919029332606
2017-04-21,0.009599525530972468,,,,,,,,,,,,,,,,,,,,,-0.1120603327581671,,,,0.021595863575970462
2017-04-28,0.001007425001384882,,,,,,,,,,,,,,,,,,,,,-0.12224449325948464,,,,-0.3680467171406693
2017-05-05,0.0004965267991755867,,,,,,,,,,,,,,,,,,,,,-1.7021060094378013,,,,0.0016561046508022442
2017-05-12,0.014032864323916237,,,,,,,,,,,,,,,,,,,,,10.189418399722918,,,,0.04614413926229063
2017-05-19,0.115629829969883,,,,,,,,,,,,,,,,,,,,,-0.42017213796219205,,,,0.17968479507809307
2017-05-26,-0.01436863171210884,,,,,,,,,,,,,,,,,,,,,-0.5239981076478212,,,,0.012946270989507166
2017-06-02,0.0011150722097374795,,,,,,,0.015354453223078957,,,,,,,,,,,,,,0.020174250593791743,,,,-0.041487603091883665
2017-06-09,0.0036531052068468285,,,,,,,-0.003475092074897046,,,,,,,,,,,,,,-0.3760809528776011,,,,0.146318108469402
2017-06-16,0.00029235828761088736,,,,,,,-0.014695256765224285,,,,,,,,,,,,,,12.821452398187466,,,,-0.0007544626550285282
2017-06-23,-0.1782938643345176,,,,,,,0.0033460678951152158,,,,,,,,,,,,,,0.004658704232815329,,,,-0.023205879262776372
2017-06-30,0.022537490574976577,,,,,,,0.7219578096442814,,,,,,,,,,,,,,0.3805270769997987,,,,-0.004059010485163346
2017-07-07,0.1935527426623414,,,,,,,0.12561448029007388,,,,,,,,,,,,,,0.031560512882322846,,,,-0.0044524917365526785
2017-07-14,0.2650269607945944,,,,,,,0.022005837178289446,,,,,,,,,,,,,,0.9594846538223682,,,,0.31336961205250236
2017-07-21,0.010184526918869424,,,,,,,-0.5207978554204776,,,,,,,,,,,,,,-0.0606250420861188,,,,-0.005399368680172303
2017-07-28,0.008184889499064188,,,,,,,-0.042279515744912094,,,,,,,,,,,,,,-0.010803333530094293,,,,-0.0008989463733914934
2017-08-04,-0.0033146374069827024,,,,,,,0.0018857819125718087,,,,,,,,,,,,,,-0.015501616147812165,,,,-0.14570381716138212
2017-08-11,-0.4132841060757994,,,,,,,0.02414949122754157,,,,,,,,,,,,,,0.40127702861080566,,,,0.02780166320096502
2017-08-18,-0.009867232464289263,,,,,,,0.07204641075123532,,,,,,,,,,,,,,-0.15256720893882503,,,,-0.03830577072477692
2017-08-25,0.10665953140756841,,,,,,,0.0007567613953622399,,,,,,,,,,,,,,-0.14612270246885461,,,,-0.05676548279565222
2017-09-01,0.001495013554978618,,,,,,,0.2129026175903728,,,,,,,,,,,,,,0.04975169831851004,,,,0.9102645152428013
2017-09-08,0.0006534943731113718,,,,,,,0.004941590765857273,,,,,,,,,,,,,,0.12996476106910604,,,,0.042157321953196665
2017-09-15,-0.13606008954819399,,,,,,,-1.4167290488332984,,,,,,,,,,,,,,-0.0025287690730437613,,,,0.002188895504088013
2017-09-22,0.00011316578030022562,,,,,,,0.004902208035828911,,,,,,,,,,,,,,-0.365567291807675,,,,0.005832996109192447
2017-09-30,0.29697727932754975,,,,,,,0.11204970792565366,,,,,,,,,,,,,,-0.02010366725191324,,,,0.0022066828490612356
2017-10-13,-0.09112405261271239,,,,,,,0.1574467096892105,,,,,,,,,,,,,,0.16159102098556616,,,,0.01770837262614948
2017-10-20,-0.0018095790422015575,,,,,,,0.050485725628725546,,,,,,,,,,,,,,-0.4254534731966647,,,,-0.010149440127118584
2017-10-27,-0.017356643727162696,,,,,,,-0.1612219086311535,,,,,,,,,,,,,,-0.09221250267108654,,,,-0.05738607729920052
2017-11-03,-0.024529766348492073,,,,,,,0.004372567713132403,,,,,,,,,,,,,,-0.01993768218828882,,,,0.010633585871107368
2017-11-10,-0.06349419148712843,,,,,,,-0.005499939769290273,,,,,,,,,,,,,,0.07665002992147527,,,,0.00208671307061887
2017-11-17,0.08481152787291338,,,,,,,0.04650942935554734,,,,,,,,,,,,,,0.026995187598041315,,,,-0.03696780163713772
2017-11-24,-1.5226454937153753,,,,,,,0.01037990062368396,,,,,,,,,,,,,,-0.08563483786931454,,,,-1.7787634508749197e-07
2017-12-01,0.2267707002362923,,,,,,,0.007046122396392331,,,,,,,,,,,,,,-0.4664083074004954,,,,-2.8085332495448e-07
2017-12-08,0.0052702346063304905,,,,,,,-0.030551484218677177,,,,,,,,,,,,,,-0.011908693034533981,,,,-4.8252719493217864e-08
2017-12-15,-0.12209844638655253,,,,,,,-0.016372275132605307,,,,,,,,,,,,,,0.4004745561482181,,,,5.410962254243203e-07
2017-12-22,-0.024645518102182244,,,,,,,-0.5583964069538441,,,,,,,,,,,,,,-0.14087110119778107,,,,2.8496605959873216e-07
2017-12-31,0.055345299438954394,,,,,,,0.05262669716941972,,,,,,,,,,0.26455533864476366,,,,0.10301474796968746,,,,-7.744234782386681e-09
2018-01-05,-0.545497385961518,,,,,,,0.2078314542976985,,,,,,,,,,-0.08840931020538503,,,,-0.10038533027113893,,,,-5.693934150622259e-09
2018-01-12,0.03802532122902504,,,,,,,-0.05737321088284386,,,,,,,,,,-0.8797653324176232,,,,0.19971565100513175,,,,-0.09881895984673594
2018-01-19,0.3255505595541737,,,,,,,-0.2739213111534788,,,,,,,,,,0.12809035801910884,,,,0.02264230106179371,,,,0.01645335051252621
2018-01-26,-0.08840545783368324,,,,,,,0.0015732896380869208,,,,,,,,,,0.5548907703881487,,,,0.7001618022114715,,,,0.18964434334607028
2018-02-02,-0.08356211433858145,,,,,,,0.0038684969309147363,,,,,,,,,,0.002746217209303624,,,,-0.0019074296000332028,,,,-0.002566948958177497
2018-02-09,-0.13663858164419584,,,,,,,-0.18031297182013087,,,,,,,,,,0.13572160996567234,,,,-0.19367548379478924,,,,-0.013197501736144212
2018-02-14,0.5550081920320588,,,,,,,0.12226140404043571,,,,,,,,,,0.10000867424318818,,,,-0.016848926501684243,,,,0.09973727932114827
2018-02-23,0.12229955445853029,,,,,,,0.11520238932135626,,,,,,,,,,-0.01292967418471572,,,,-0.07553540918293028,,,,-0.018966709862369008
2018-03-02,-0.18116106693651615,,,,,,,-0.24077744875594864,,,,,,,,,,0.013293695636237286,,,,0.2499414146909338,,,,-0.003919785462976801
2018-03-09,-0.12873819053548646,,,,,,,0.021658048010609575,,,,,,,,,,-0.13447057055396106,,,,-0.1309748480179515,,,,-0.04979088588886921
2018-03-16,-0.18421137770891655,,,,,,,-0.0781924615771332,,,,,,,,,,-0.09833713170311473,,,,-0.21350870554168355,,,,0.020460368709375724
2018-03-23,0.664051617113743,,,,,,,-0.08803995042543916,,,,,,,,,,0.009846165474891127,,,,-0.08751441393083863,,,,-0.018543176827305385
