TradingDay,TMT,一带一路,农业综合,医药,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,金融综合,钢铁煤炭,食品饮料
2017-03-31,-0.023403023879512354,,,,,,,,,,,,,,,,,,-0.0017883419520001308,,-0.018679657091148914
2017-04-07,-0.029311929660641414,,,,,,,,,,,,,,,,,,0.017928131274153297,,-0.09612328117352614
2017-04-14,0.007867357794039282,,,,,,,,,,,,,,,,,,-0.04237851040059616,,0.0936711622995301
2017-04-21,-0.08427297688981109,,,,,,,,,,,,,,,,,,0.09260551114250555,,0.02527941956243067
2017-04-28,-0.044889901488809836,,,,,,,,,,,,,,,,,,0.3678237381942398,,-0.013192802546329884
2017-05-05,-0.5110004249422541,,,,,,,,,,,,,,,,,,-0.2960923947486729,,0.19205828570303826
2017-05-12,-0.16094507755189422,,,,,,,,,,,,,,,,,,-0.5600086357865561,,0.013372140374203334
2017-05-19,0.04626856655710668,,,,,,,,,,,,,,,,,,1.1728884295003656,,0.004743650033219548
2017-05-26,0.006942731059805051,,,,,,,,,,,,,,,,,,-0.10802676965809381,,0.121002304044109
2017-06-02,0.4663766710265916,,,,,,,,,,,,,,,,,,-0.7994221068402304,,-0.055931751834229285
2017-06-09,-0.2074168120316795,,,,,,,,,,,,,,,,,,-1.5614088954924572,,-0.02638507622863937
2017-06-16,0.12077424744538448,,,,,,,,,,,,,,,,,,-0.08988441034570414,,-0.033237760606163236
2017-06-23,0.08343417008298787,,,,,,,,,,,,,,,,,,-0.15738861963163675,,-5.302384877964548e-05
2017-06-30,0.07922848920761288,,,,,,,,,,,,,,,,,,-0.30087664336263786,,0.008872807382179729
2017-07-07,0.06392021562666225,,,,,,,,,,,,,,,,,,-0.05434026128576724,,0.5611807718640941
2017-07-14,-0.006933023118470341,,,,,,,,,,,,,,,,,,-0.022322704985133047,,0.045576337479030074
2017-07-21,0.2033621944076065,,,,,,,,,,,,,,,,,,-0.557145438312469,,0.033478482271772685
2017-07-28,0.048538135294160345,,,,,,,,,,,,,,,,,,-0.2882636620560473,,1.1407892246865976
2017-08-04,0.008476725049679447,,,,,,,,,,,,,,,,,,4.570255783815901,,-0.8851450172620845
2017-08-11,0.14983468829249438,,,,,,,,,,,,,,,,,,-0.2785296039124739,,0.02057891214284653
2017-08-18,0.24531861701468824,,,,,,,,,,,,,,,,,,-0.05868580382714432,,0.01144188803542921
2017-08-25,0.0111496776139165,,,,,,,,,,,,,,,,,,-0.2755130880941214,,0.00859268852936248
2017-09-01,-0.0026691460121987063,,,,,,,,,,,,,,,,,,-0.01685133820111958,,-0.03718554064478908
2017-09-08,0.08721909814681503,,,,,-0.03354199618532215,,,,,,,,,,,,,-0.1523383755158435,,0.04065189684118597
2017-09-15,-0.6247976074756,,,,,-0.07696646869813595,,,,,,,,,,,,,-0.09234328057292679,,0.0026697755159343483
2017-09-22,0.03259026529267999,,,,,-0.03407362033968732,,,,,,,,,,,,,0.7190845433717101,,0.00046687288036116457
2017-09-30,-0.22020423704490766,,,,,-1.690140657000815,,,,,,,,,,,,,0.5058961639292631,,8.939388005539793e-05
2017-10-13,0.2508371041433791,,,,,-0.007376230739096358,,,,,,,,,,,,,-0.06118802295194339,,0.006056698856787908
2017-10-20,0.11638959411582042,,,,,-0.5533719275701982,,,,,,,,,,,,,0.9606992746781331,,-0.0991917377593543
2017-10-27,0.07438471881457631,,,,,-0.21969011070212704,,,,,,,,,,,,,-0.00682839333936602,,-0.05119379898431206
2017-11-03,0.18224597435400774,,,,,-0.3141061583409014,,,,,,,,,,,,,1.4219384121882401,,0.0029936244131249738
2017-11-10,-0.03467528566251713,,,,,0.6572367663484409,,,,,,,,,,,,,-0.011460325010512137,,0.01017460267804691
2017-11-17,0.0018736052858759795,,,,,-0.6218622013815843,,,,,,,,,,,,,-0.00015320979825573055,,0.17924707292793718
2017-11-24,-0.21097943994988358,,,,,2.9496222201774875,,,,,,,,,,,,,0.23244427209998456,,0.07290323088352607
2017-12-01,-0.45149857142641464,,,,,-0.866046947734341,,,,,,,,,,,,,-3.496821066437984e-05,,-0.004901239072214352
2017-12-08,-0.8941497151028454,,,,,0.01944036156824247,,,,,,,,,,,,,-0.005204095257982939,,-0.01822029320690914
2017-12-15,2.0125480098706254,,,,,-0.05537536371564039,,,,,,,,,,,,,-0.052848813807423456,,0.06429604827826521
2017-12-22,-0.13772355149480184,,,,,-0.02871340143020705,,,,,,,,,,,,,-0.2653101412012205,,-0.010722155152688994
2017-12-31,0.18576095793879566,,,,,-0.0021323456902113064,,,,,,,,,,,,,0.11896444762268618,,0.017624418827426817
2018-01-05,-0.2835638088331148,,,,,0.0072305205250022125,,,,,,,,,,,,,-0.027873227936879873,,-0.09727382222145677
2018-01-12,-0.07189115368369174,,,,,-0.18990709863106445,,,,,,,,,,,,,0.0012749620316551966,,-0.0007129834552149003
2018-01-19,-0.25829844122003964,,,,,0.025793208256046602,,,,,,,,,,,,,-0.06615147902678511,,-0.00031621941518886583
2018-01-26,-0.02631884476622958,,,,,0.01782051013526781,,,,,,,,,,,,,0.14160283592221076,,-4.403060635741439e-05
2018-02-02,-0.07146237618172249,,,,,-0.009336761849576675,,,,,,,,,,,,,-0.03634649242522228,,-0.00018844692213009124
2018-02-09,-0.6166887102750952,,,,,0.10886093465771939,,,,,,,,,,,,,0.02872131303682843,,0.010959628393565304
2018-02-14,-0.0056869838410954655,,,,,-0.020341633273213346,,,,,,,,,,,,,-0.014113481417354976,,0.014045747409882415
2018-02-23,-0.2810216716770588,,,,,-0.010207457449150305,,,,,,,,,,,,,0.08038422179098238,,-0.03541532348540763
2018-03-02,-0.3466432882245678,,,,,0.013186548668664016,,,,,,,,,,,,,0.08553070123849829,,-0.005874497032464926
2018-03-09,0.03480620962411289,,,,,-0.1464969288497147,,,,,,,,,,,,,0.01848083467434978,,-1.3216533729899065
2018-03-16,0.015532581218618235,,,,,-0.2643486310868822,,,,,,,,,,,,,-1.3571598032640655,,0.017463928414295386
2018-03-23,-0.014344711528116923,,,,,0.3389531954612278,,,,,,,,,,,,,0.15231042896663674,,0.0028456836462927284
2018-03-31,-0.015605552503035393,,,,,0.04843803628497011,,,,,,,,,,,,,0.9619078747273466,,1.13826432738856
2018-04-04,-0.9104324458629413,,,,,0.0818614564924646,,,,,,,,,,0.020205222007056274,,,0.03289025680439667,,0.49076062387646885
2018-04-13,0.003514044875522415,,,,,0.21863323977548174,,,,,,,,,,-0.1306235185079918,,,0.02103936194122956,,0.010607903198432208
2018-04-20,0.05317835384087026,,,,,-0.031543299553269934,,,,,,,,,,-0.05572191082923593,,,-0.46539399404376786,,0.03262368214732257
2018-04-27,0.48104843874549863,,,,,-0.16320946397484556,,,,,,,,,,0.03278271635629247,,,-0.007572368781549849,,-0.0017769948259327057
2018-05-04,0.002974055332155434,,,,,0.03170735223997756,,,,,,,,,,0.1568043034000579,,,0.2909768226405624,,0.0006460415951080115
2018-05-11,0.03585032039448263,,,,,0.12646786050425546,,,,,,,,,,0.030091326846104067,,,-0.08500605408744548,,-0.0008804301949587197
2018-05-18,-0.012401983734939026,,,,,-0.1905879432002476,,,,,,,,,,0.13268530693077932,,,1.139992742765427,,-0.013686840044827552
2018-05-25,0.0007016456459229799,,,,,0.009679220056219379,,,,,,,,,,0.151932435437934,,,1.3488615829539146,,0.004221567436952414
2018-06-01,0.00023877113228913246,,,,,-0.006581314016518395,,,,,,,,,,0.008977846462054496,,,-0.6502310189277498,,-0.00022972654899974736
2018-06-08,-0.020093393247038124,,,,,-0.23870495649318096,,,,,,,,,,-0.07693095738187158,,,-0.6303816322391695,,-0.0014175877244792716
2018-06-15,0.00010536566798900678,,,,,0.024185020520193348,,,,,,,,,,0.008734496142866418,,,0.02881157113668715,,0.03217160855591214
