TradingDay,TMT,一带一路,交通运输,传媒,农业综合,医疗,医药,医药医疗,国企改革,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,有色,机械设备,汽车,生物科技,电力,电子,石油石化,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-01-16,-0.00039481698928304473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,0.021188229431146267,,,,,,-0.9893613214816069,,,,,,,,,,,,,,,,,,,,,-0.626187804015855,,,,
2015-01-30,0.05042474014020967,,,,,,-0.02127776851823245,,,,,,,,,,,,,,,,,,,,,0.1377126176370117,,,,
2015-02-06,-0.019962907512100708,,,,,,4.5593980188868,,,,,,,,,,,,,,,,,,,,,0.07318924466694329,,,,
2015-02-13,-0.00015534939316047842,,,,,,-0.02309517095382849,,,,,,,,,,,,,,,,,,,,,-0.6447860783823073,,,,
2015-02-17,-0.004525034867473632,,,,,,-0.006665255268554984,,,,,,,,,,,,,,,,,,,,,-0.0012163999520369037,,,,
2015-02-27,-3.0003665578630358e-05,,,,,,0.1352188326086923,,,,,,,,,,,,,,,,,,,,,0.8577823172761394,,,,
2015-03-06,-0.09042049223450872,,,,,,0.9877085030929349,,,,,,,,,,,,,,,,,,,,,0.21826015954646122,,,,
2015-03-13,-0.07200771833467616,,,,,,0.00551592737283308,,,,,,,,,,,,,,,,,,,,,-0.22830075369630412,,,,
2015-03-20,-0.03429153697266698,,,,,,-0.02725994216788989,,,,,,,,,,,,,,,,,,,,,-0.15107683925388024,,,,
2015-03-27,-0.0001267641925727917,,,,,,-0.0025609626198682,,,,,,,,,,,,,,,,,,,,,-0.25498526440931746,,,,
2015-04-03,-0.0008342290578238104,,,,,,-0.11306314157645002,,,,,,,,,,,,,,,,,,,,,-0.05973990675223922,,,,
2015-04-10,-2.581903697983608e-05,,,,,,-0.3357958948438956,,,,,,,,,,,,,,,,,,,,,0.027665953065110195,,,,
2015-04-17,0.01380518234472825,,,,,,-0.5993114722487967,0.008067320631639063,,,,,,,,,,,,,,,,,,,,0.01444630638593258,,,,
2015-04-24,0.008979183713887399,,,,,,-0.07512165431761691,-0.03589070300130749,,,,,,,,,,,,,,,,,,,,0.028321216385247226,,,,
2015-04-30,-0.0002957148787296369,,,,,,-0.17219257452441394,-0.10152389262767482,,,,,,,,,,,,,,,,,,,,0.07587862666112456,,,,
2015-05-08,-0.009980535267283765,,,,,,-0.01596783158210701,-0.05356429516866703,,,,,,,,,,,,,,,,,,,,0.15415131814834965,,,,
2015-05-15,-0.016450359539422255,,,,,,-0.012187064121648198,0.19142361847765849,,,,,,,,,,,,,,,,,,,,0.0008898125392185212,,,,
2015-05-22,0.044319525115670416,,,,,,-0.01465926941874579,0.04272653740271187,,,,,,,,,,,,,,,,,,,,0.006924105714486604,,,,
2015-05-29,-0.008534369058485241,,,,,,-1.2163425746070349,-0.010815989960497723,,,,,,,,,,,,,,,,,,,,0.05881465438186995,,,,
2015-06-05,-0.003910954851209943,,,,,,-0.035930138369396514,-0.02379072517988162,,,,,,,,,,,,,,,,,,,,0.0008927170907906173,,,,
