TradingDay,TMT,一带一路,传媒,农业综合,医药,医药医疗,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-09-02,-0.7895113448155446,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,0.35035324703831217,,,,0.0055288235087738195,,,,,,,,,,,,,,,,,,,,,
2015-09-18,-0.08696133329503507,,,,0.005798187514070754,,,,,,,,,,,,,,,,,,,,,
2015-09-25,-0.08351266552564886,,,,-0.00451453932450716,,,,,,,,,,,,,,,,,,,,,
2015-09-30,-0.021241541243836808,,,,0.026233336258226936,,,,,,,,,,,,,,,,,,,,,
2015-10-09,-0.00850502418655226,,,,0.0032275558778095174,,,,,,,,,,,,,,,,,,,,,
2015-10-16,-0.29729243420131474,,,,0.6469506870468663,,,,,,,,,,,,,,,,,,,,,
2015-10-23,0.0011622722735972679,,,,-0.7976815114170351,,,,,,,,,,,,,,,,,,,,,
2015-10-30,0.0021180935795203134,,,,0.002410959168723415,,,,,,,,,,,,,,,,,,,,,
2015-11-06,0.002784609294161813,,,,-0.0018333014560924978,,,,,,,,,,,,,,,,,,,,,
2015-11-13,-0.046051947401485493,,,,0.4039162974162884,,,,,,,,,,,,,,,,,,,,,
2015-11-20,-0.03259143469438272,,,,0.04985664690470998,,,,,,,,,,,,,,,,,,,,,
2015-11-27,0.05624345296592484,,,,0.051111842345871475,,,,,,,,,,,,,,,,,,,,,
2015-12-04,0.00923191321926976,,,,0.006202396879329128,-0.010719318903835817,,,,,,,,,,,,,,,,,,,,
2015-12-11,0.16643648818387166,,,,0.00296863898590362,-3.4023053228158456e-05,,,,,,,,,,,,,,,,,,,,
2015-12-18,-0.02222964171618594,,,,0.013508602635645335,-0.011596868764737832,,,,,,,,,,,,,,,,,,,,
2015-12-25,0.005959627992930827,,,,0.005227939512035863,-0.19456638203877447,,,,,,,,,,,,,,,,,,,,
2015-12-31,-0.047203463365526346,,,,0.08543320452909445,-0.4205439313868774,,,,,,,,,,,,,,,,,,,,
2016-01-08,-0.00014094078035195012,,,,0.020152521748436465,-0.000382645659545982,,,,,,,,,,,,,,,,,,,,
2016-01-15,0.34751707196466813,,,,0.08542346105055897,-0.012961322753975324,,,,,,,,,,,,,,,,,,,,
2016-01-22,0.0013524921757117523,,,,0.0028902999184046195,-0.0014758464242518978,,,,,,,,,,,,,,,,,,,,
2016-01-29,0.004562217816139974,,,,0.03825392998262196,-8.507937081754735e-05,,,,,,,,,,,,,,,,,,,,
2016-02-05,0.04330125378963839,,,,0.006343118025256152,-0.0012623039000513362,,,,,,,,,,,,,,,,,,,,
2016-02-19,-0.04040539853449122,,,,0.009011892551942353,-0.00018713959027244557,,,,,,,,,,,,,,,,,,,,
2016-02-26,0.0005628580694065063,,,,-0.741135013808467,0.013784466901371856,,,,,,,,,,,,,,,,,,,,
2016-03-04,0.029490023203052253,,,,0.001217360711909144,-6.623796843684986e-05,,,,,,,,,,,,,,,,,,,,
2016-03-11,0.0007575514735380257,,,,0.059175852429027974,-0.6870503940514964,,,,,,,,,,,,,,,,,,,,
2016-03-18,0.07279306587102949,,,,1.0537029117972518,-0.09154816826043202,,,,,,,,,,,,,,,,,,,,
