TradingDay,TMT,一带一路,交通运输,传媒,农业综合,医疗,医药,医药医疗,国企改革,国央企综合,国防军工,基建,基础化工,央企创新,家用电器,房地产,新能源汽车,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,银行,非银,食品饮料
2015-05-15,-0.003964426784042134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,-0.003627577287891385,,,,,,0.0120417225133625,,,,,,,,,,,,,,,,,,,-0.009506670472995228,,,,
2015-05-29,-0.03461785403847675,,,,,,0.023622178302499273,,,,,,,,,,,,,,,,,,,0.005456872683119149,,,,
2015-06-05,-0.002249875433800784,,,,,,-0.14323649036111635,,,,,,,,,,,,,,,,,,,0.06296703330824208,,,,
2015-06-12,-0.001568925535022123,,,,,,-0.1290910806004178,,,,,,,,,,,,,,,,,,,0.2745861993522397,,,,
2015-06-19,0.020174542204659855,,,,,,-0.03242295423589371,,,,,,,,,,,,,,,,,,,0.02460455292203018,,,,
2015-06-26,0.07801691672688754,,,,,,0.12709774295228932,,,,,,,,,,,,,,,,,,,0.20554822626291905,,,,
2015-07-03,-0.06997994549707154,,,,,,-0.05382440740098345,,,,,,,,,,,,,,,,,,,0.0013447309658341248,,,,
2015-07-10,0.14666006089657727,,,,,,-0.007695695378556365,,,,,,,,,,,,,,,,,,,-0.0001717320358634684,,,,
2015-07-17,-0.0011008712035604307,,,,,,-0.0022234507030466704,,,,,,,,,,,,,,,,,,,0.061613345393991006,,,,
2015-07-24,0.037571197402528636,,,,,,-0.0020484831857583903,,,,,,,,,,,,,,,,,,,0.060761118300927335,,,,
2015-07-31,-0.004976118331561752,,,,,,0.0748806338913481,,,,,,,,,,,,,,,,,,,-0.23674402213163592,,,,
2015-08-07,0.23491269475654097,,,,,,-0.3056977087334045,,,,,,,,,,,,,,,,,,,0.06834568508524756,,,,
2015-08-14,-0.08847411780446211,,,,,,-0.07160710963451747,0.009012608681420715,,,,,,,,,,,,,,,,,,-2.4115409986133867,,,,
2015-08-21,-0.006815559836347365,,,,,,-0.01126840548160468,1.6352439843664421,,,,,,,,,,,,,,,,,,0.0025739192304333218,,,,
2015-08-28,-0.002622723735137572,,,,,,-0.07642686832130216,0.021367273889494727,,,,,,,,,,,,,,,,,,,,,,
2015-09-02,0.017585676877782484,,,,,,-0.0006416868072759144,0.11142958291891503,,,,,,,,,,,,,,,,,,,,,,
2015-09-11,-0.03832241913740466,,,,,,-0.0034591166949017723,-0.30145040477612745,,,,,,,,,,,,,,,,,,,,,,
2015-09-18,-0.0012626827009898397,,,,,,0.012460434860900916,-0.13011078034798976,,,,,,,,,,,,,,,,,,,,,,
2015-09-25,-0.00032265077297002594,,,,,,0.7462032572057646,-0.5854830693585671,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,-0.04521586535619029,,,,,,-0.01966207309174375,-0.0036206724672489437,,,,,,,,,,,,,,,,,,,,,,
2015-10-09,0.0008156134101684131,,,,,,-0.09439446604799306,-0.5415645452328646,,,,,,,,,,,,,,,,,,,,,,
2015-10-16,-0.020998339461538333,,,,,,-0.36962299800893006,-0.28343228851368524,,,,,,,,,,,,,,,,,,,,,,
